,Unnamed: 0,created,username,Unnamed: 3,type,dist,climb
338,,2022-9-19 8:59 pmSep 19,fjespinozac,,AM,10 miles,926 ft
339,,2022-9-19 7:50 pmSep 19,WAB,,,9 miles,790 ft
340,,2022-9-19 5:47 pmSep 19,Jessev5kQnc,,,10 miles,992 ft
341,,2022-9-19 3:58 pmSep 19,FullFisted,,,6 miles,674 ft
342,,2022-9-19 11:56 amSep 19,Daray,,,9 miles,810 ft
343,,2022-9-18 8:39 pmSep 18,Sevo28,,,11 miles,"1,098 ft"
344,,2022-9-18 7:49 pmSep 18,Nickgalassi,,,5 miles,634 ft
345,,2022-9-18 7:42 pmSep 18,mattlnec,,,10 miles,"1,011 ft"
346,,2022-9-18 7:02 pmSep 18,randomlad,,,15 miles,"1,589 ft"
347,,2022-9-18 6:46 pmSep 18,tuckershreds,,,9 miles,"1,032 ft"
348,,2022-9-18 6:09 pmSep 18,Nicke012,,,5 miles,557 ft
349,,2022-9-18 4:53 pmSep 18,Senatorp,,,11 miles,"1,196 ft"
350,,2022-9-18 2:57 pmSep 18,Treeman12,,,8 miles,838 ft
351,,2022-9-18 2:55 pmSep 18,Pmars88,,,9 miles,831 ft
352,,2022-9-18 2:48 pmSep 18,Cerny89,,,7 miles,613 ft
353,,2022-9-18 2:15 pmSep 18,Jakeg7oXnp,,,5 miles,489 ft
354,,2022-9-18 1:21 pmSep 18,Jakeg7oXnp,,,8 miles,741 ft
355,,2022-9-18 12:37 pmSep 18,mcgroskreutz,,XC,12 miles,"1,056 ft"
356,,2022-9-18 12:13 pmSep 18,MNtrailSloth,,,13 miles,"1,206 ft"
357,,2022-9-18 11:26 amSep 18,MKRE,,,7 miles,628 ft
358,,2022-9-17 10:58 pmSep 17,dachoutom,,,7 miles,720 ft
359,,2022-9-17 10:22 pmSep 17,Heckadecimal,,,10 miles,"1,037 ft"
360,,2022-9-17 9:40 pmSep 17,Hudsora,,,10 miles,882 ft
361,,2022-9-17 8:54 pmSep 17,jutilak,,,8 miles,646 ft
362,,2022-9-17 8:02 pmSep 17,3rdGeer,,AM,6 miles,761 ft
363,,2022-9-17 7:57 pmSep 17,BlueM00se,,,6 miles,545 ft
364,,2022-9-17 7:56 pmSep 17,tuckershreds,,,6 miles,665 ft
365,,2022-9-17 5:43 pmSep 17,Alisagrover99,,,5 miles,563 ft
366,,2022-9-17 5:11 pmSep 17,lQwsw,,,5 miles,566 ft
367,,2022-9-17 4:31 pmSep 17,astock,,,10 miles,939 ft
368,,2022-9-17 3:09 pmSep 17,Johris18,,,7 miles,630 ft
369,,2022-9-17 3:08 pmSep 17,Jbangen,,,11 miles,875 ft
370,,2022-9-16 12:13 amSep 16,Er0breich,,,7 miles,866 ft
371,,2022-9-15 11:27 pmSep 15,shakomoser55,,,15 miles,"1,595 ft"
372,,2022-9-15 11:21 pmSep 15,Heckadecimal,,,9 miles,847 ft
373,,2022-9-15 11:01 pmSep 15,cullub,,,7 miles,975 ft
374,,2022-9-15 10:50 pmSep 15,toadiesforcody,,,16 miles,"1,403 ft"
375,,2022-9-15 10:32 pmSep 15,fjespinozac,,AM,10 miles,"1,003 ft"
376,,2022-9-15 10:19 pmSep 15,Hellfish67,,,11 miles,"1,143 ft"
377,,2022-9-15 10:13 pmSep 15,mtbtobymn,,,14 miles,"1,113 ft"
378,,2022-9-15 10:12 pmSep 15,HarrisonMeyer,,,17 miles,980 ft
379,,2022-9-15 8:59 pmSep 15,cjammiller,,,5 miles,639 ft
380,,2022-9-15 8:53 pmSep 15,meithkiller,,,7 miles,680 ft
381,,2022-9-15 4:19 pmSep 15,Jmdomeye83,,,7 miles,680 ft
382,,2022-9-15 4:07 pmSep 15,Buttpunx,,,8 miles,719 ft
383,,2022-9-15 3:24 pmSep 15,KeithbDq7AL,,,10 miles,944 ft
384,,2022-9-15 2:13 pmSep 15,Davemtbfanatic,,,15 miles,"1,339 ft"
385,,2022-9-14 11:15 pmSep 14,Miahbike,,,10 miles,912 ft
386,,2022-9-14 10:55 pmSep 14,Er0breich,,,8 miles,870 ft
387,,2022-9-14 10:40 pmSep 14,Johris18,,,8 miles,720 ft
388,,2022-9-14 10:35 pmSep 14,toadiesforcody,,,9 miles,749 ft
389,,2022-9-14 10:17 pmSep 14,clars100,,,8 miles,800 ft
390,,2022-9-14 9:43 pmSep 14,RogueLeader,,,7 miles,444 ft
391,,2022-9-14 3:37 pmSep 14,carluk89,,,8 miles,738 ft
392,,2022-9-14 2:14 pmSep 14,Eadams2,,AM,16 miles,"1,166 ft"
393,,2022-9-14 1:18 pmSep 14,Daray,,,11 miles,"1,041 ft"
394,,2022-9-13 11:35 pmSep 13,ccengland,,,2 miles,167 ft
395,,2022-9-13 11:18 pmSep 13,Hooten,,AM,9 miles,933 ft
396,,2022-9-13 10:52 pmSep 13,seanpaulpizza,,,9 miles,977 ft
397,,2022-9-13 10:43 pmSep 13,AdobeAwesome,,,10 miles,"1,096 ft"
398,,2022-9-13 10:40 pmSep 13,pbball,,,6 miles,672 ft
399,,2022-9-13 9:07 pmSep 13,fjespinozac,,AM,10 miles,894 ft
400,,2022-9-13 8:14 pmSep 13,Slombard,,AM,7 miles,702 ft
401,,2022-9-13 8:05 pmSep 13,Cory117,,,6 miles,565 ft
402,,2022-9-13 6:48 pmSep 13,JFDI,,,13 miles,"1,125 ft"
403,,2022-9-13 6:37 pmSep 13,Wizardbongs,,,9 miles,803 ft
404,,2022-9-13 6:17 pmSep 13,Mofoo,,AM,4 miles,347 ft
405,,2022-9-13 5:42 pmSep 13,Jthone,,,8 miles,752 ft
406,,2022-9-13 4:54 pmSep 13,DavidetdWxL,,,8 miles,845 ft
407,,2022-9-13 4:36 pmSep 13,scottanelson3616,,Fat,4 miles,480 ft
408,,2022-9-12 10:27 pmSep 12,violed23,,,16 miles,"1,398 ft"
409,,2022-9-12 10:22 pmSep 12,Krblaser,,,10 miles,938 ft
410,,2022-9-12 9:49 pmSep 12,JordoDoesIt,,,9 miles,847 ft
411,,2022-9-12 9:37 pmSep 12,offcamber650b,,,11 miles,824 ft
412,,2022-9-12 9:12 pmSep 12,jtaiber,,,12 miles,875 ft
413,,2022-9-12 9:01 pmSep 12,eakqL6,,,7 miles,737 ft
414,,2022-9-12 8:23 pmSep 12,Bmack003,,,6 miles,465 ft
415,,2022-9-12 1:17 pmSep 12,Bigsandysurfers,,,45 miles,"1,405 ft"
416,,2022-9-12 11:47 amSep 12,Daray,,,10 miles,853 ft
417,,2022-9-11 10:51 pmSep 11,iyn131,,,4 miles,356 ft
418,,2022-9-11 8:57 pmSep 11,Er0breich,,,9 miles,"1,030 ft"
419,,2022-9-11 8:20 pmSep 11,ccengland,,,6 miles,302 ft
420,,2022-9-11 8:14 pmSep 11,Mjlatour,,,7 miles,738 ft
421,,2022-9-11 7:42 pmSep 11,Cory117,,,6 miles,730 ft
422,,2022-9-11 7:36 pmSep 11,Fozz179fs,,,20 miles,"1,424 ft"
423,,2022-9-11 7:02 pmSep 11,95fire,,,10 miles,"1,087 ft"
424,,2022-9-11 6:44 pmSep 11,MikeAlbersZOx,,,9 miles,772 ft
425,,2022-9-11 6:41 pmSep 11,unshavenman,,,8 miles,702 ft
426,,2022-9-11 5:38 pmSep 11,quantumkooks,,,7 miles,832 ft
427,,2022-9-11 5:18 pmSep 11,Jfotsch,,,19 miles,"1,925 ft"
428,,2022-9-11 5:16 pmSep 11,alfotsch,,,18 miles,"1,764 ft"
429,,2022-9-11 5:08 pmSep 11,PhilKc2ChC,,,7 miles,651 ft
430,,2022-9-11 4:50 pmSep 11,mattlnec,,,10 miles,988 ft
431,,2022-9-11 4:35 pmSep 11,maxellingson,,,5 miles,523 ft
432,,2022-9-11 3:50 pmSep 11,hibby11,,,7 miles,777 ft
433,,2022-9-11 3:47 pmSep 11,tuckershreds,,,6 miles,471 ft
434,,2022-9-11 3:23 pmSep 11,Briscoelab,,,11 miles,887 ft
435,,2022-9-11 2:44 pmSep 11,A-A-R0N,,,10 miles,949 ft
436,,2022-9-11 2:06 pmSep 11,Angbonn,,,8 miles,795 ft
437,,2022-9-11 1:46 pmSep 11,awgator,,,4 miles,277 ft
438,,2022-9-11 1:07 pmSep 11,Jeder,,,6 miles,680 ft
439,,2022-9-11 12:23 pmSep 11,ddcheim,,,105 miles,"6,999 ft"
440,,2022-9-11 11:39 amSep 11,ryberglund,,,102 miles,"6,882 ft"
441,,2022-9-10 10:49 pmSep 10,PlanBMTB,,,9 miles,698 ft
442,,2022-9-10 2:36 pmSep 10,rsschuldt,,DH,7 miles,211 ft
443,,2022-9-10 2:14 pmSep 10,violed23,,,6 miles,538 ft
444,,2022-9-10 12:46 pmSep 10,violed23,,,8 miles,636 ft
445,,2022-9-10 12:13 pmSep 10,brianshoemaker,,AM,19 miles,"1,426 ft"
446,,2022-9-9 4:50 pmSep 9,toadiesforcody,,,8 miles,695 ft
447,,2022-9-9 12:16 pmSep 9,Pmars88,,,8 miles,791 ft
448,,2022-9-9 11:36 amSep 9,mattlnec,,,7 miles,895 ft
449,,2022-9-9 12:55 amSep 9,DanLUbws7,,,9 miles,933 ft
450,,2022-9-8 11:57 pmSep 8,bricollins,,,6 miles,788 ft
451,,2022-9-8 11:36 pmSep 8,vvags,,,9 miles,751 ft
452,,2022-9-8 10:53 pmSep 8,BenUhke45,,,7 miles,839 ft
453,,2022-9-8 10:50 pmSep 8,mattlnec,,,7 miles,710 ft
454,,2022-9-8 10:31 pmSep 8,tuckershreds,,,14 miles,"1,426 ft"
455,,2022-9-8 9:20 pmSep 8,pwpatton,,,7 miles,668 ft
456,,2022-9-8 9:17 pmSep 8,Rytoast,,,25 miles,"1,444 ft"
457,,2022-9-8 9:08 pmSep 8,1Surfer1,,,11 miles,"1,122 ft"
458,,2022-9-8 7:31 pmSep 8,Eadams2,,AM,16 miles,"1,365 ft"
459,,2022-9-8 7:30 pmSep 8,MarynGK,,,11 miles,906 ft
460,,2022-9-8 4:52 pmSep 8,DavidetdWxL,,,8 miles,824 ft
461,,2022-9-8 4:09 pmSep 8,jonathangamlin,,,13 miles,"1,256 ft"
462,,2022-9-8 3:36 pmSep 8,Beancounter7791,,,10 miles,777 ft
463,,2022-9-8 1:18 pmSep 8,Blunde,,,7 miles,657 ft
464,,2022-9-8 12:06 pmSep 8,enorcrove,,,6 miles,637 ft
465,,2022-9-7 10:10 pmSep 7,Bcieluch,,,8 miles,773 ft
466,,2022-9-7 10:09 pmSep 7,Jessev5kQnc,,,11 miles,"1,014 ft"
467,,2022-9-7 9:20 pmSep 7,violed23,,,13 miles,13 ft
468,,2022-9-7 9:14 pmSep 7,cullub,,,9 miles,791 ft
469,,2022-9-7 9:14 pmSep 7,jongregory,,,8 miles,674 ft
470,,2022-9-7 9:00 pmSep 7,Fozz179fs,,,9 miles,637 ft
471,,2022-9-7 8:53 pmSep 7,fjespinozac,,AM,10 miles,854 ft
472,,2022-9-7 3:53 pmSep 7,WAB,,,10 miles,753 ft
473,,2022-9-7 3:04 pmSep 7,Lostinolaf,,,15 miles,"1,554 ft"
474,,2022-9-7 2:25 pmSep 7,lBYVeT,,,5 miles,684 ft
475,,2022-9-7 2:11 amSep 7,AndersMyhre1,,,14 miles,965 ft
476,,2022-9-6 10:33 pmSep 6,delacr0ix,,Gravel,7 miles,819 ft
477,,2022-9-6 10:32 pmSep 6,awood,,,5 miles,389 ft
478,,2022-9-6 10:19 pmSep 6,offcamber650b,,,10 miles,727 ft
479,,2022-9-6 10:19 pmSep 6,JFDI,,,8 miles,702 ft
480,,2022-9-6 10:07 pmSep 6,Mpearce,,,14 miles,"1,283 ft"
481,,2022-9-6 7:06 pmSep 6,Jessev5kQnc,,,7 miles,777 ft
482,,2022-9-6 4:45 pmSep 6,Mofoo,,AM,8 miles,849 ft
483,,2022-9-5 11:24 pmSep 5,shakomoser55,,,17 miles,"1,597 ft"
484,,2022-9-5 8:48 pmSep 5,tuckershreds,,,5 miles,411 ft
485,,2022-9-5 8:29 pmSep 5,Sevo28,,,11 miles,987 ft
486,,2022-9-5 7:18 pmSep 5,hibby11,,,5 miles,578 ft
487,,2022-9-5 6:58 pmSep 5,jutilak,,,9 miles,868 ft
488,,2022-9-5 6:46 pmSep 5,cjammiller,,,13 miles,"1,290 ft"
489,,2022-9-5 6:32 pmSep 5,westernyouth,,,5 miles,459 ft
490,,2022-9-5 6:29 pmSep 5,linx0003,,,3 miles,230 ft
491,,2022-9-5 6:21 pmSep 5,MarynGK,,,5 miles,315 ft
492,,2022-9-5 6:15 pmSep 5,Anexplosifloris,,,9 miles,986 ft
493,,2022-9-5 5:04 pmSep 5,hibby11,,,8 miles,746 ft
494,,2022-9-5 4:43 pmSep 5,Pmars88,,,8 miles,902 ft
495,,2022-9-5 4:39 pmSep 5,Gremoe,,,8 miles,744 ft
496,,2022-9-5 2:53 pmSep 5,Daray,,,5 miles,380 ft
497,,2022-9-5 2:28 pmSep 5,rsschuldt,,DH,5 miles,238 ft
498,,2022-9-5 2:12 pmSep 5,linx0003,,,9 miles,740 ft
499,,2022-9-5 1:11 pmSep 5,Dodson,,,5 miles,384 ft
500,,2022-9-5 12:42 pmSep 5,mcgroskreutz,,XC,11 miles,"1,141 ft"
501,,2022-9-5 12:40 pmSep 5,ElliotZismerzL8,,,15 miles,"1,273 ft"
502,,2022-9-4 9:32 pmSep 4,Eadams2,,,16 miles,"1,127 ft"
503,,2022-9-4 7:56 pmSep 4,TriDaddy,,,5 miles,633 ft
504,,2022-9-4 7:36 pmSep 4,Dpjone,,,8 miles,819 ft
505,,2022-9-4 6:42 pmSep 4,Jessev5kQnc,,,7 miles,717 ft
506,,2022-9-4 6:20 pmSep 4,drew-bear,,,7 miles,791 ft
507,,2022-9-4 6:06 pmSep 4,uber419,,,7 miles,512 ft
508,,2022-9-4 4:52 pmSep 4,AdobeAwesome,,,7 miles,757 ft
509,,2022-9-4 3:37 pmSep 4,ajzinnecker,,,17 miles,"1,713 ft"
510,,2022-9-4 3:29 pmSep 4,Slombard,,AM,7 miles,747 ft
511,,2022-9-4 3:26 pmSep 4,scottdahl,,AM,9 miles,511 ft
512,,2022-9-4 2:05 pmSep 4,steyermark,,,8 miles,733 ft
513,,2022-9-3 11:06 pmSep 3,Giraffable,,,9 miles,884 ft
514,,2022-9-3 10:08 pmSep 3,lQwsw,,,8 miles,814 ft
515,,2022-9-3 9:15 pmSep 3,cullub,,,7 miles,859 ft
516,,2022-9-3 7:33 pmSep 3,Dpjone,,,9 miles,958 ft
517,,2022-9-3 7:30 pmSep 3,toadiesforcody,,,8 miles,720 ft
518,,2022-9-3 7:28 pmSep 3,cjammiller,,,10 miles,"1,244 ft"
519,,2022-9-3 7:11 pmSep 3,meithkiller,,,16 miles,"1,531 ft"
520,,2022-9-3 6:41 pmSep 3,bmullin,,XC,23 miles,"2,407 ft"
521,,2022-9-3 4:43 pmSep 3,silentranger04,,,13 miles,"1,081 ft"
522,,2022-9-3 4:37 pmSep 3,DalynFVCeB6,,,11 miles,"1,152 ft"
523,,2022-9-3 4:31 pmSep 3,Slombard,,AM,7 miles,726 ft
524,,2022-9-3 3:30 pmSep 3,jonathangamlin,,,9 miles,852 ft
525,,2022-9-3 3:11 pmSep 3,ThePhenom170,,,11 miles,949 ft
526,,2022-9-3 3:09 pmSep 3,Bikejunky1,,,11 miles,674 ft
527,,2022-9-3 2:43 pmSep 3,c-bskt,,,8 miles,649 ft
528,,2022-9-3 2:29 pmSep 3,DanLUbws7,,,8 miles,801 ft
529,,2022-9-3 2:21 pmSep 3,illbmxer,,,7 miles,820 ft
530,,2022-9-3 2:09 pmSep 3,linx0003,,,12 miles,899 ft
531,,2022-9-3 2:08 pmSep 3,pelundin438,,,7 miles,690 ft
532,,2022-9-3 1:43 pmSep 3,Georam0817,,,"3,862 ft",70 ft
533,,2022-9-3 1:09 pmSep 3,HMTB763,,,7 miles,731 ft
534,,2022-9-3 12:54 pmSep 3,kmolland,,,12 miles,939 ft
535,,2022-9-3 12:21 pmSep 3,shakomoser55,,,15 miles,"1,613 ft"
536,,2022-9-3 12:11 pmSep 3,cullub,,,7 miles,695 ft
537,,2022-9-3 12:07 pmSep 3,jongregory,,,7 miles,553 ft
538,,2022-9-3 11:09 amSep 3,MKRE,,,7 miles,743 ft
539,,2022-9-2 10:34 pmSep 2,bkelley94,,,8 miles,489 ft
540,,2022-9-2 10:06 pmSep 2,Erikdussault74,,,7 miles,523 ft
541,,2022-9-2 10:04 pmSep 2,toadiesforcody,,,8 miles,678 ft
542,,2022-9-2 8:46 pmSep 2,9guy9,,,9 miles,"1,023 ft"
543,,2022-9-2 7:54 pmSep 2,Nicke012,,,5 miles,559 ft
544,,2022-9-2 6:45 pmSep 2,Jessev5kQnc,,,7 miles,716 ft
545,,2022-9-2 6:01 pmSep 2,Leex1659,,,6 miles,745 ft
546,,2022-9-2 4:54 pmSep 2,ScottEpic,,,6 miles,714 ft
547,,2022-9-2 2:33 pmSep 2,Anexplosifloris,,,9 miles,"1,049 ft"
548,,2022-9-2 2:16 pmSep 2,Blunde,,,4 miles,300 ft
549,,2022-9-2 11:26 amSep 2,mattlnec,,,9 miles,760 ft
550,,2022-9-2 12:36 amSep 2,marcoaml78,,XC,5 miles,459 ft
551,,2022-9-1 11:58 pmSep 1,zildjian-graham,,,6 miles,596 ft
552,,2022-9-1 10:47 pmSep 1,Johris18,,,3 miles,277 ft
553,,2022-9-1 10:27 pmSep 1,tuckershreds,,,12 miles,"1,144 ft"
554,,2022-9-1 10:25 pmSep 1,shakomoser55,,,14 miles,"1,438 ft"
555,,2022-9-1 9:28 pmSep 1,liam-conzemius,,,7 miles,694 ft
556,,2022-9-1 9:27 pmSep 1,Cory117,,,5 miles,478 ft
557,,2022-9-1 6:37 pmSep 1,WAB,,,10 miles,822 ft
558,,2022-9-1 5:09 pmSep 1,DavidetdWxL,,,8 miles,856 ft
559,,2022-9-1 12:13 pmSep 1,enorcrove,,,6 miles,505 ft
560,,2022-9-1 11:39 amSep 1,Daray,,,14 miles,"1,128 ft"
561,,2022-8-31 11:32 pmAug 31,AdobeAwesome,,,7 miles,573 ft
562,,2022-8-31 11:21 pmAug 31,clars100,,,8 miles,797 ft
563,,2022-8-31 11:15 pmAug 31,Scotthowe,,,6 miles,406 ft
564,,2022-8-31 11:03 pmAug 31,mattlnec,,,11 miles,"1,004 ft"
565,,2022-8-31 10:49 pmAug 31,Sjcleve,,,8 miles,781 ft
566,,2022-8-31 10:39 pmAug 31,Krblaser,,,10 miles,"1,006 ft"
567,,2022-8-31 10:23 pmAug 31,yougotborked,,DH,7 miles,612 ft
568,,2022-8-31 10:04 pmAug 31,Scotthowe,,,6 miles,711 ft
569,,2022-8-31 8:49 pmAug 31,fjespinozac,,AM,9 miles,866 ft
570,,2022-8-31 8:45 pmAug 31,Wsolo,,,12 miles,"1,321 ft"
571,,2022-8-31 7:52 pmAug 31,Eadams2,,AM,13 miles,834 ft
572,,2022-8-31 7:49 pmAug 31,violed23,,,13 miles,"1,181 ft"
573,,2022-8-31 6:18 pmAug 31,JordoDoesIt,,,8 miles,761 ft
574,,2022-8-31 5:47 pmAug 31,MKRE,,,7 miles,684 ft
575,,2022-8-31 3:24 pmAug 31,astralzombie,,,2 miles,116 ft
576,,2022-8-31 12:27 pmAug 31,sauggie,,,7 miles,697 ft
577,,2022-8-31 1:12 amAug 31,KendallWelch,,AM,8 miles,643 ft
578,,2022-8-31 12:53 amAug 31,coreoski,,,6 miles,547 ft
579,,2022-8-30 11:45 pmAug 30,mattlnec,,,6 miles,613 ft
580,,2022-8-30 10:50 pmAug 30,Blunde,,,7 miles,510 ft
581,,2022-8-30 10:44 pmAug 30,Rnicholas,,,5 miles,402 ft
582,,2022-8-30 10:03 pmAug 30,Bcieluch,,,10 miles,970 ft
583,,2022-8-30 9:57 pmAug 30,DanLUbws7,,,8 miles,818 ft
584,,2022-8-30 9:55 pmAug 30,Kennymunk,,,4 miles,412 ft
585,,2022-8-30 9:18 pmAug 30,Rytoast,,,45 miles,"2,269 ft"
586,,2022-8-30 8:30 pmAug 30,Giraffable,,,8 miles,844 ft
587,,2022-8-30 8:24 pmAug 30,AdobeAwesome,,,7 miles,689 ft
588,,2022-8-30 6:57 pmAug 30,Mofoo,,AM,1 mile,90 ft
589,,2022-8-30 5:43 pmAug 30,cjammiller,,,9 miles,908 ft
590,,2022-8-29 11:52 pmAug 29,shakomoser55,,,14 miles,"1,336 ft"
591,,2022-8-29 1:34 pmAug 29,Bigsandysurfers,,,41 miles,"1,315 ft"
592,,2022-8-27 10:48 pmAug 27,nbeukema,,,17 miles,"1,375 ft"
593,,2022-8-27 8:57 pmAug 27,fjespinozac,,AM,9 miles,318 ft
594,,2022-8-27 7:34 pmAug 27,shakomoser55,,,19 miles,"1,609 ft"
595,,2022-8-27 5:16 pmAug 27,andrewdeano,,,8 miles,"1,004 ft"
596,,2022-8-26 11:51 pmAug 26,KendallWelch,,AM,9 miles,666 ft
597,,2022-8-26 9:31 pmAug 26,lQwsw,,,7 miles,689 ft
598,,2022-8-26 9:19 pmAug 26,BikerTyGuy,,DH,6 miles,664 ft
599,,2022-8-26 9:08 pmAug 26,Krblaser,,,11 miles,"1,079 ft"
600,,2022-8-26 7:20 pmAug 26,toadiesforcody,,,7 miles,574 ft
601,,2022-8-26 7:10 pmAug 26,JuniperandHarold,,,5 miles,366 ft
602,,2022-8-26 6:54 pmAug 26,DavidetdWxL,,,8 miles,833 ft
603,,2022-8-26 5:55 pmAug 26,JuniperandHarold,,,5 miles,557 ft
604,,2022-8-26 2:23 pmAug 26,XploringDave,,,15 miles,"1,697 ft"
605,,2022-8-26 11:56 amAug 26,shakomoser55,,,16 miles,"1,578 ft"
606,,2022-8-26 12:03 amAug 26,jak612,,,6 miles,583 ft
607,,2022-8-25 11:55 pmAug 25,marcoaml78,,XC,6 miles,639 ft
608,,2022-8-25 11:47 pmAug 25,Eadams2,,AM,11 miles,832 ft
609,,2022-8-25 11:37 pmAug 25,violed23,,,6 miles,659 ft
610,,2022-8-25 10:44 pmAug 25,tuckershreds,,,13 miles,"1,370 ft"
611,,2022-8-25 8:23 pmAug 25,JFDI,,,5 miles,414 ft
612,,2022-8-25 12:01 pmAug 25,enorcrove,,,6 miles,578 ft
613,,2022-8-25 11:41 amAug 25,Daray,,,9 miles,837 ft
614,,2022-8-24 11:25 pmAug 24,ChadVelta,,,12 miles,"1,095 ft"
615,,2022-8-24 11:25 pmAug 24,Cranky22,,,8 miles,908 ft
616,,2022-8-24 11:24 pmAug 24,Miahbike,,,9 miles,845 ft
617,,2022-8-24 11:24 pmAug 24,MTBJoyRider,,,5 miles,613 ft
618,,2022-8-24 11:13 pmAug 24,ThePhenom170,,,8 miles,608 ft
619,,2022-8-24 10:58 pmAug 24,AdobeAwesome,,,11 miles,"1,022 ft"
620,,2022-8-24 10:39 pmAug 24,mukkinaround,,XC,8 miles,745 ft
621,,2022-8-24 10:33 pmAug 24,violed23,,,9 miles,927 ft
622,,2022-8-24 10:02 pmAug 24,Hudsora,,,9 miles,894 ft
623,,2022-8-24 8:43 pmAug 24,Fozz179fs,,,10 miles,"1,083 ft"
624,,2022-8-24 8:40 pmAug 24,MarynGK,,,9 miles,660 ft
625,,2022-8-24 8:24 pmAug 24,toadiesforcody,,,40 miles,"3,837 ft"
626,,2022-8-24 8:00 pmAug 24,NKGriffith,,,9 miles,822 ft
627,,2022-8-24 6:22 pmAug 24,guaranlam,,,4 miles,467 ft
628,,2022-8-24 4:52 pmAug 24,Daray,,,2 miles,150 ft
629,,2022-8-24 11:54 amAug 24,scottanelson3616,,Fat,6 miles,571 ft
630,,2022-8-24 12:07 amAug 24,Wsolo,,,8 miles,850 ft
631,,2022-8-23 11:28 pmAug 23,creed27,,,8 miles,787 ft
632,,2022-8-23 10:52 pmAug 23,AdobeAwesome,,,9 miles,743 ft
633,,2022-8-23 10:47 pmAug 23,delacr0ix,,Gravel,7 miles,787 ft
634,,2022-8-23 10:44 pmAug 23,toadiesforcody,,,9 miles,849 ft
635,,2022-8-23 10:05 pmAug 23,Mpearce,,,8 miles,816 ft
636,,2022-8-23 9:54 pmAug 23,drew-bear,,,4 miles,628 ft
637,,2022-8-23 8:45 pmAug 23,DavidHx9B4T,,,8 miles,922 ft
638,,2022-8-23 8:41 pmAug 23,MJBe1is1e,,,13 miles,969 ft
639,,2022-8-23 8:08 pmAug 23,Steinhagen,,,4 miles,438 ft
640,,2022-8-23 7:06 pmAug 23,Lmilne,,,7 miles,591 ft
641,,2022-8-23 6:53 pmAug 23,Jessev5kQnc,,,7 miles,717 ft
642,,2022-8-23 4:29 pmAug 23,Eadams2,,AM,8 miles,551 ft
643,,2022-8-23 11:55 amAug 23,brandonBcKEGu,,,8 miles,912 ft
644,,2022-8-22 11:33 pmAug 22,Eric8c7Vdc,,,5 miles,586 ft
645,,2022-8-22 11:33 pmAug 22,mattlnec,,,6 miles,685 ft
646,,2022-8-22 11:17 pmAug 22,Heckadecimal,,,9 miles,785 ft
647,,2022-8-22 11:09 pmAug 22,brandonBcKEGu,,,8 miles,781 ft
648,,2022-8-22 11:07 pmAug 22,Johris18,,,7 miles,638 ft
649,,2022-8-22 11:06 pmAug 22,Krblaser,,,10 miles,964 ft
650,,2022-8-22 11:06 pmAug 22,seanstahl,,,9 miles,727 ft
651,,2022-8-22 10:47 pmAug 22,Johris18,,AM,8 miles,709 ft
652,,2022-8-22 10:38 pmAug 22,shakomoser55,,,14 miles,"1,290 ft"
653,,2022-8-22 10:34 pmAug 22,tysimo,,,6 miles,527 ft
654,,2022-8-22 10:33 pmAug 22,SullivanGrahamMlH,,,8 miles,654 ft
655,,2022-8-22 10:18 pmAug 22,PaulMN,,AM,15 miles,"1,442 ft"
656,,2022-8-22 9:03 pmAug 22,Bmack003,,,2 miles,126 ft
657,,2022-8-22 7:04 pmAug 22,prbvincent,,,4 miles,369 ft
658,,2022-8-22 5:58 pmAug 22,Sevo28,,,11 miles,978 ft
659,,2022-8-22 5:49 pmAug 22,ChristopherPreussnermig,,,7 miles,743 ft
660,,2022-8-22 4:56 pmAug 22,JordoDoesIt,,,8 miles,736 ft
661,,2022-8-22 3:58 pmAug 22,violed23,,,9 miles,828 ft
662,,2022-8-22 1:55 pmAug 22,Eadams2,,AM,18 miles,"1,280 ft"
663,,2022-8-22 12:09 amAug 22,Pimholte,,Trials,4 miles,387 ft
664,,2022-8-21 11:23 pmAug 21,jongregory,,,9 miles,736 ft
665,,2022-8-21 9:48 pmAug 21,gopher42,,,8 miles,549 ft
666,,2022-8-21 9:04 pmAug 21,3rdGeer,,AM,7 miles,736 ft
667,,2022-8-21 8:52 pmAug 21,waffleswaffles,,,9 miles,800 ft
668,,2022-8-21 7:59 pmAug 21,mikehalvio,,XC,12 miles,"1,244 ft"
669,,2022-8-21 7:01 pmAug 21,toadiesforcody,,,9 miles,877 ft
670,,2022-8-21 6:54 pmAug 21,boe-w,,,13 miles,"1,156 ft"
671,,2022-8-21 6:44 pmAug 21,boe-w,,,12 miles,"1,379 ft"
672,,2022-8-21 6:40 pmAug 21,cjammiller,,,8 miles,813 ft
673,,2022-8-21 6:27 pmAug 21,meithkiller,,,10 miles,914 ft
674,,2022-8-21 6:24 pmAug 21,Bmelton,,,6 miles,733 ft
675,,2022-8-21 5:50 pmAug 21,Chandler61,,,8 miles,696 ft
676,,2022-8-21 5:24 pmAug 21,Sroehl,,,6 miles,622 ft
677,,2022-8-21 5:07 pmAug 21,JordoDoesIt,,,8 miles,750 ft
678,,2022-8-21 3:52 pmAug 21,Dathum,,,12 miles,"1,302 ft"
679,,2022-8-21 2:49 pmAug 21,2004Volvo,,,9 miles,"1,045 ft"
