,Unnamed: 0,created,username,Unnamed: 3,type,dist,climb
3797,,"2019-5-26 2:29 pmMay 26, 2019",Bryceengen,,,8 miles,887 ft
3798,,"2019-5-26 2:14 pmMay 26, 2019",86Apex,,RD,26 miles,"1,332 ft"
3799,,"2019-5-26 1:18 pmMay 26, 2019",Jendou1975,,XC,9 miles,772 ft
3800,,"2019-5-26 1:17 amMay 26, 2019",jonathangamlin,,,33 miles,"1,915 ft"
3801,,"2019-5-21 5:24 pmMay 21, 2019",848687,,,9 miles,703 ft
3802,,"2019-5-21 4:37 pmMay 21, 2019",voghan,,,8 miles,"1,080 ft"
3803,,"2019-5-21 3:08 pmMay 21, 2019",martini-ss CROCT,,,12 miles,"1,348 ft"
3804,,"2019-5-21 1:47 pmMay 21, 2019",cjammiller,,,9 miles,853 ft
3805,,"2019-5-21 12:31 amMay 21, 2019",benwashburn,,,9 miles,961 ft
3806,,"2019-5-18 12:41 amMay 18, 2019",benwashburn,,,9 miles,880 ft
3807,,"2019-5-17 10:16 pmMay 17, 2019",quantumkooks,,,9 miles,"1,047 ft"
3808,,"2019-5-17 9:51 pmMay 17, 2019",86Apex,,RD,21 miles,"1,022 ft"
3809,,"2019-5-17 9:49 pmMay 17, 2019",45nrmartin,,,9 miles,933 ft
3810,,"2019-5-17 9:39 pmMay 17, 2019",dtkinney,,,8 miles,762 ft
3811,,"2019-5-17 9:23 pmMay 17, 2019",mukkinaround,,,10 miles,769 ft
3812,,"2019-5-17 9:14 pmMay 17, 2019",MTBshreddr,,,7 miles,349 ft
3813,,"2019-5-17 8:54 pmMay 17, 2019",jbunk,,,12 miles,952 ft
3814,,"2019-5-17 7:15 pmMay 17, 2019",Djtuit,,,12 miles,"1,156 ft"
3815,,"2019-5-17 3:04 pmMay 17, 2019",cgreaseman,,XC,10 miles,158 ft
3816,,"2019-5-17 12:36 pmMay 17, 2019",zimm218,,,10 miles,731 ft
3817,,"2019-5-17 10:45 amMay 17, 2019",Kirchnerbrn,,XC,8 miles,717 ft
3818,,"2019-5-17 12:36 amMay 17, 2019",benwashburn,,,9 miles,842 ft
3819,,"2019-5-17 12:30 amMay 17, 2019",cjammiller,,,10 miles,"1,380 ft"
3820,,"2019-5-17 12:11 amMay 17, 2019",CrazyIvan21,,,7 miles,309 ft
3821,,"2019-5-16 11:48 pmMay 16, 2019",Squirrelfriend,,,8 miles,962 ft
3822,,"2019-5-16 11:48 pmMay 16, 2019",RKW,,,9 miles,884 ft
3823,,"2019-5-16 11:30 pmMay 16, 2019",Slurpnfizzle,,AM,5 miles,311 ft
3824,,"2019-5-16 10:11 pmMay 16, 2019",raymlarson,,AM,8 miles,793 ft
3825,,"2019-5-16 10:12 pmMay 16, 2019",bonlovesbikes,,AM,9 miles,769 ft
3826,,"2019-5-16 8:33 pmMay 16, 2019",dtkinney,,,8 miles,747 ft
3827,,"2019-5-16 7:32 pmMay 16, 2019",XploringDave,,,8 miles,645 ft
3828,,"2019-5-15 11:15 pmMay 15, 2019",FatBoyFord,,,13 miles,753 ft
3829,,"2019-5-14 11:27 pmMay 14, 2019",SamLynn,,,9 miles,686 ft
3830,,"2019-5-14 11:09 pmMay 14, 2019",martini-ss CROCT,,,9 miles,725 ft
3831,,"2019-5-14 9:49 pmMay 14, 2019",Mkivisto,,AM,13 miles,987 ft
3832,,"2019-5-14 9:32 pmMay 14, 2019",cjammiller,,,14 miles,"1,818 ft"
3833,,"2019-5-14 6:51 pmMay 14, 2019",XploringDave,,,8 miles,661 ft
3834,,"2019-5-14 5:04 pmMay 14, 2019",jbunk,,,12 miles,933 ft
3835,,"2019-5-13 8:12 pmMay 13, 2019",848687,,,9 miles,774 ft
3836,,"2019-5-12 6:20 pmMay 12, 2019",mjc253,,,6 miles,198 ft
3837,,"2019-5-12 1:55 pmMay 12, 2019",86Apex,,RD,27 miles,"1,385 ft"
3838,,"2019-5-11 11:15 pmMay 11, 2019",Eadams2,,AM,10 miles,511 ft
3839,,"2019-5-11 6:50 pmMay 11, 2019",marcoaml78,,AM,8 miles,606 ft
3840,,"2019-5-11 5:42 pmMay 11, 2019",pbouffleur,,AM,4 miles,60 ft
3841,,"2019-5-11 3:53 pmMay 11, 2019",waffleswaffles,,,10 miles,752 ft
3842,,"2019-5-11 3:25 pmMay 11, 2019",pbouffleur,,AM,9 miles,647 ft
3843,,"2019-5-11 3:24 pmMay 11, 2019",Bikejunky1,,,9 miles,590 ft
3844,,"2019-5-11 3:24 pmMay 11, 2019",pbouffleur,,AM,9 miles,439 ft
3845,,"2019-5-11 2:40 pmMay 11, 2019",Littlebuffalobladder,,XC,15 miles,560 ft
3846,,"2019-5-11 1:13 pmMay 11, 2019",Jendou1975,,XC,3 miles,207 ft
3847,,"2019-5-11 1:00 pmMay 11, 2019",Scottymtb17,,,9 miles,703 ft
3848,,"2019-5-10 11:06 pmMay 10, 2019",jbunk,,,10 miles,"1,027 ft"
3849,,"2019-5-7 11:22 pmMay 7, 2019",KermitGreen,,,11 miles,846 ft
3850,,"2019-5-7 11:05 pmMay 7, 2019",86Apex,,RD,21 miles,"1,056 ft"
3851,,"2019-5-7 10:58 pmMay 7, 2019",FatBoyFord,,,13 miles,752 ft
3852,,"2019-5-7 10:35 pmMay 7, 2019",cjammiller,,,15 miles,"1,415 ft"
3853,,"2019-5-7 9:35 pmMay 7, 2019",848687,,,9 miles,708 ft
3854,,"2019-5-6 10:36 pmMay 6, 2019",cjammiller,,,10 miles,770 ft
3855,,"2019-5-6 7:21 pmMay 6, 2019",Docschock,,,"4,670 ft",84 ft
3856,,"2019-5-6 7:15 pmMay 6, 2019",Rfriedell,,,9 miles,"1,055 ft"
3857,,"2019-5-6 2:49 pmMay 6, 2019",Eadams2,,AM,18 miles,"1,094 ft"
3858,,"2019-5-5 10:05 pmMay 5, 2019",RJamie,,,7 miles,308 ft
3859,,"2019-5-5 7:58 pmMay 5, 2019",Frugaljr,,,3 miles,181 ft
3860,,"2019-5-5 6:15 pmMay 5, 2019",todonnell,,,14 miles,903 ft
3861,,"2019-5-5 4:24 pmMay 5, 2019",TriDaddy,,,5 miles,239 ft
3862,,"2019-5-5 12:12 pmMay 5, 2019",mcgroskreutz,,XC,16 miles,"1,157 ft"
3863,,"2019-5-4 8:39 pmMay 4, 2019",Tkunau,,,17 miles,"1,360 ft"
3864,,"2019-5-4 7:27 pmMay 4, 2019",Scottymtb17,,,9 miles,788 ft
3865,,"2019-5-4 7:24 pmMay 4, 2019",Project2501,,,8 miles,608 ft
3866,,"2019-5-4 6:54 pmMay 4, 2019",katbud,,AM,3 miles,109 ft
3867,,"2019-5-4 6:43 pmMay 4, 2019",tdrayton014,,AM,6 miles,428 ft
3868,,"2019-5-4 6:31 pmMay 4, 2019",Nillarafer,,,9 miles,"1,167 ft"
3869,,"2019-5-4 6:29 pmMay 4, 2019",unobti,,,9 miles,"1,180 ft"
3870,,"2019-5-4 5:51 pmMay 4, 2019",JasonThate,,,8 miles,593 ft
3871,,"2019-5-4 4:45 pmMay 4, 2019",jonathangamlin,,,36 miles,"2,053 ft"
3872,,"2019-5-4 4:25 pmMay 4, 2019",meejthoj,,,9 miles,957 ft
3873,,"2019-5-4 2:56 pmMay 4, 2019",cjammiller,,,9 miles,746 ft
3874,,"2019-5-4 2:07 pmMay 4, 2019",Pthe3 RASC,,,32 miles,"10,593 ft"
3875,,"2019-5-4 2:07 pmMay 4, 2019",voghan,,XC,13 miles,"1,658 ft"
3876,,"2019-5-3 12:20 amMay 3, 2019",jasongerken,,AM,13 miles,"1,011 ft"
3877,,"2019-5-2 8:55 pmMay 2, 2019",jns2017,,,9 miles,"1,038 ft"
3878,,"2019-5-2 8:32 pmMay 2, 2019",nedbachanko,,AM,9 miles,520 ft
3879,,"2019-4-30 12:14 amApr 30, 2019",Pmars88,,,9 miles,704 ft
3880,,"2019-4-29 9:56 pmApr 29, 2019",Steinhagen,,,8 miles,968 ft
3881,,"2019-4-7 1:27 pmApr 7, 2019",FatBoyFord,,,28 miles,"1,226 ft"
3882,,"2019-2-18 11:27 pmFeb 18, 2019",cjammiller,,,4 miles,232 ft
3883,,"2019-2-8 10:05 pmFeb 8, 2019",mcgroskreutz,,XC,"2,816 ft",23 ft
3884,,"2019-2-2 4:20 pmFeb 2, 2019",mcgroskreutz,,XC,5 miles,316 ft
3885,,"2019-2-2 2:00 pmFeb 2, 2019",Tkunau,,,11 miles,831 ft
3886,,"2019-1-27 6:14 pmJan 27, 2019",95fire,,,10 miles,633 ft
3887,,"2019-1-27 6:06 pmJan 27, 2019",95fire,,,10 miles,"1,447 ft"
3888,,"2019-1-26 8:35 pmJan 26, 2019",95fire,,,10 miles,"1,123 ft"
3889,,"2019-1-26 8:34 pmJan 26, 2019",95fire,,,10 miles,641 ft
3890,,"2019-1-26 7:43 pmJan 26, 2019",Welcome124,,,9 miles,644 ft
3891,,"2019-1-24 11:40 pmJan 24, 2019",86Apex,,RD,4 miles,346 ft
3892,,"2019-1-24 11:39 pmJan 24, 2019",86Apex,,RD,8 miles,650 ft
3893,,"2019-1-22 10:46 pmJan 22, 2019",cjammiller,,,8 miles,648 ft
3894,,"2019-1-21 4:06 pmJan 21, 2019",voghan,,XC,6 miles,692 ft
3895,,"2019-1-20 5:35 pmJan 20, 2019",mcgroskreutz,,XC,2 miles,31 ft
3896,,"2019-1-12 3:24 pmJan 12, 2019",95fire,,,4 miles,191 ft
3897,,"2019-1-12 3:24 pmJan 12, 2019",95fire,,,4 miles,294 ft
3898,,"2019-1-10 1:09 amJan 10, 2019",mukkinaround,,,3 miles,168 ft
3899,,"2019-1-3 12:38 amJan 3, 2019",Miahbike,,,10 miles,593 ft
3900,,"2019-1-1 7:09 pmJan 1, 2019",86Apex,,RD,16 miles,"1,101 ft"
3901,,"2018-12-29 6:15 pmDec 29, 2018",95fire,,,10 miles,654 ft
3902,,"2018-12-29 6:06 pmDec 29, 2018",95fire,,,10 miles,"1,004 ft"
3903,,"2018-12-29 5:25 pmDec 29, 2018",Tkunau,,,10 miles,881 ft
3904,,"2018-12-29 5:02 pmDec 29, 2018",3rdGeer,,AM,9 miles,683 ft
3905,,"2018-12-29 4:30 pmDec 29, 2018",mcgroskreutz,,XC,9 miles,691 ft
3906,,"2018-12-29 3:24 pmDec 29, 2018",Er0breich,,,13 miles,964 ft
3907,,"2018-12-23 3:13 pmDec 23, 2018",cjammiller,,,10 miles,783 ft
3908,,"2018-12-23 2:34 pmDec 23, 2018",95fire,,,10 miles,623 ft
3909,,"2018-12-23 2:31 pmDec 23, 2018",95fire,,,9 miles,"1,244 ft"
3910,,"2018-12-12 1:21 amDec 12, 2018",86Apex,,RD,5 miles,285 ft
3911,,"2018-12-9 2:41 pmDec 9, 2018",95fire,,,10 miles,642 ft
3912,,"2018-12-9 2:41 pmDec 9, 2018",95fire,,,9 miles,"1,420 ft"
3913,,"2018-12-9 1:37 pmDec 9, 2018",mcgroskreutz,,XC,9 miles,717 ft
3914,,"2018-12-8 5:09 pmDec 8, 2018",XploringDave,,,9 miles,699 ft
3915,,"2018-12-8 4:59 pmDec 8, 2018",mukkinaround,,,10 miles,778 ft
3916,,"2018-12-4 12:03 amDec 4, 2018",3rdGeer,,AM,9 miles,713 ft
3917,,"2018-12-2 4:49 pmDec 2, 2018",mcgroskreutz,,XC,9 miles,729 ft
3918,,"2018-11-21 5:49 pmNov 21, 2018",heidiolson,,,15 miles,"1,467 ft"
3919,,"2018-11-20 6:10 pmNov 20, 2018",nedbachanko,,,17 miles,"1,808 ft"
3920,,"2018-11-18 5:56 pmNov 18, 2018",Dbowar,,AM,11 miles,947 ft
3921,,"2018-11-13 9:03 pmNov 13, 2018",Miahbike,,,11 miles,690 ft
3922,,"2018-11-12 3:01 pmNov 12, 2018",theruns,,Fat,10 miles,630 ft
3923,,"2018-11-11 3:09 pmNov 11, 2018",Miahbike,,,11 miles,677 ft
3924,,"2018-11-10 9:15 pmNov 10, 2018",bikeroch,,RD,10 miles,719 ft
3925,,"2018-11-9 1:57 amNov 9, 2018",Pmars88,,,9 miles,706 ft
3926,,"2018-11-3 4:17 pmNov 3, 2018",marcoaml78,,XC,9 miles,627 ft
3927,,"2018-11-2 9:44 pmNov 2, 2018",45nrmartin,,,7 miles,769 ft
3928,,"2018-11-2 8:43 pmNov 2, 2018",jasongerken,,AM,22 miles,"1,780 ft"
3929,,"2018-10-31 4:14 pmOct 31, 2018",Eadams2,,AM,21 miles,"1,224 ft"
3930,,"2018-10-31 12:27 amOct 31, 2018",voghan,,,8 miles,"1,054 ft"
3931,,"2018-10-31 12:02 amOct 31, 2018",mukkinaround,,,10 miles,700 ft
3932,,"2018-10-30 9:01 pmOct 30, 2018",45nrmartin,,,9 miles,"1,066 ft"
3933,,"2018-10-30 5:11 pmOct 30, 2018",pfickle19,,,9 miles,"1,002 ft"
3934,,"2018-10-29 9:57 pmOct 29, 2018",jasfoto,,AM,9 miles,935 ft
3935,,"2018-10-28 10:02 pmOct 28, 2018",Dirtbrakes,,,8 miles,854 ft
3936,,"2018-10-28 9:24 pmOct 28, 2018",3rdGeer,,AM,12 miles,759 ft
3937,,"2018-10-25 10:11 pmOct 25, 2018",EEaston,,,11 miles,"1,014 ft"
3938,,"2018-10-25 1:04 pmOct 25, 2018",mcgroskreutz,,XC,8 miles,688 ft
3939,,"2018-10-24 10:37 pmOct 24, 2018",Miahbike,,,10 miles,553 ft
3940,,"2018-10-24 9:15 pmOct 24, 2018",45nrmartin,,,8 miles,"1,171 ft"
3941,,"2018-10-23 9:55 pmOct 23, 2018",TriDaddy,,,8 miles,278 ft
3942,,"2018-10-23 9:47 pmOct 23, 2018",Cman36,,,13 miles,628 ft
3943,,"2018-10-23 9:32 pmOct 23, 2018",jasfoto,,AM,13 miles,"1,194 ft"
3944,,"2018-10-23 9:54 pmOct 23, 2018",Scottymtb17,,,12 miles,622 ft
3945,,"2018-10-23 12:05 amOct 23, 2018",Miahbike,,,10 miles,545 ft
3946,,"2018-10-21 9:13 pmOct 21, 2018",Schilw1,,,9 miles,673 ft
3947,,"2018-10-21 8:22 pmOct 21, 2018",cjammiller,,,10 miles,725 ft
3948,,"2018-10-21 7:01 pmOct 21, 2018",zimm218,,,8 miles,"1,288 ft"
3949,,"2018-10-21 3:17 pmOct 21, 2018",XploringDave,,,9 miles,763 ft
3950,,"2018-10-21 2:51 pmOct 21, 2018",vertigomotion RASC,,XC,9 miles,"1,042 ft"
3951,,"2018-10-19 10:45 pmOct 19, 2018",mcgroskreutz,,XC,10 miles,695 ft
3952,,"2018-10-19 5:45 pmOct 19, 2018",RevKWev,,,9 miles,887 ft
3953,,"2018-10-18 10:55 pmOct 18, 2018",Kernaltroutman,,,9 miles,819 ft
3954,,"2018-10-18 9:37 pmOct 18, 2018",86Apex,,RD,22 miles,"1,039 ft"
3955,,"2018-10-18 8:24 pmOct 18, 2018",45nrmartin,,,9 miles,"1,943 ft"
3956,,"2018-10-18 7:36 pmOct 18, 2018",bikeroch,,AM,10 miles,"3,773 ft"
3957,,"2018-10-18 5:29 pmOct 18, 2018",bikeroch,,AM,5 miles,293 ft
3958,,"2018-10-17 10:10 pmOct 17, 2018",nedbachanko,,AM,8 miles,554 ft
3959,,"2018-10-17 8:59 pmOct 17, 2018",mcgroskreutz,,XC,8 miles,602 ft
3960,,"2018-10-16 11:07 pmOct 16, 2018",Scottymtb17,,,2 miles,48 ft
3961,,"2018-10-16 10:30 pmOct 16, 2018",TriDaddy,,,5 miles,615 ft
3962,,"2018-10-16 10:02 pmOct 16, 2018",Scottymtb17,,,10 miles,675 ft
3963,,"2018-10-16 9:57 pmOct 16, 2018",Cman36,,,12 miles,746 ft
3964,,"2018-10-16 6:52 pmOct 16, 2018",XploringDave,,,14 miles,"1,161 ft"
3965,,"2018-10-13 7:00 pmOct 13, 2018",CrazyIvan21,,,8 miles,612 ft
3966,,"2018-10-13 7:00 pmOct 13, 2018",princessamoomoo,,,8 miles,612 ft
3967,,"2018-10-13 6:30 pmOct 13, 2018",45nrmartin,,,9 miles,961 ft
3968,,"2018-10-13 5:15 pmOct 13, 2018",Charvey3,,,8 miles,"1,230 ft"
3969,,"2018-10-13 3:08 pmOct 13, 2018",paulwegner,,,11 miles,297 ft
3970,,"2018-10-13 2:53 pmOct 13, 2018",EEaston,,,24 miles,"1,297 ft"
3971,,"2018-10-13 2:10 pmOct 13, 2018",Bcieluch,,,10 miles,907 ft
3972,,"2018-10-7 4:24 pmOct 7, 2018",Sevo28,,,10 miles,451 ft
3973,,"2018-10-7 4:12 pmOct 7, 2018",tuckershreds,,,10 miles,582 ft
3974,,"2018-10-7 3:34 pmOct 7, 2018",86Apex,,RD,21 miles,"1,018 ft"
3975,,"2018-10-7 2:40 pmOct 7, 2018",mukkinaround,,,10 miles,472 ft
3976,,"2018-10-1 3:07 pmOct 1, 2018",todonnell,,,13 miles,569 ft
3977,,"2018-9-30 9:11 pmSep 30, 2018",drevallieatt,,,9 miles,"1,040 ft"
3978,,"2018-9-30 9:01 pmSep 30, 2018",Charvey3,,,11 miles,637 ft
3979,,"2018-9-28 10:12 pmSep 28, 2018",PHRANQUY,,AM,17 miles,"1,749 ft"
3980,,"2018-9-28 7:30 pmSep 28, 2018",mcgroskreutz,,XC,9 miles,564 ft
3981,,"2018-9-27 7:26 pmSep 27, 2018",cjammiller,,,20 miles,905 ft
3982,,"2018-9-26 10:46 pmSep 26, 2018",tdrayton014,,AM,10 miles,506 ft
3983,,"2018-9-26 10:04 pmSep 26, 2018",mcgroskreutz,,XC,14 miles,913 ft
3984,,"2018-9-26 8:42 pmSep 26, 2018",Steinhagen,,,7 miles,565 ft
3985,,"2018-9-24 12:28 pmSep 24, 2018",voghan,,,8 miles,"1,260 ft"
3986,,"2018-9-23 10:15 pmSep 23, 2018",Cman36,,,10 miles,289 ft
3987,,"2018-9-23 10:10 pmSep 23, 2018",Tkunau,,,10 miles,459 ft
3988,,"2018-9-23 8:54 pmSep 23, 2018",schwartz67,,,10 miles,469 ft
3989,,"2018-9-23 7:48 pmSep 23, 2018",JessicaKratz,,XC,,
3990,,"2018-9-23 6:41 pmSep 23, 2018",45nrmartin,,,9 miles,512 ft
3991,,"2018-9-23 6:06 pmSep 23, 2018",JessicaKratz,,XC,10 miles,648 ft
3992,,"2018-9-23 4:07 pmSep 23, 2018",wmkratz,,,51 miles,"1,762 ft"
3993,,"2018-9-23 3:48 pmSep 23, 2018",Samderson7,,,10 miles,440 ft
3994,,"2018-9-23 3:34 pmSep 23, 2018",Mdh001,,,11 miles,549 ft
3995,,"2018-9-23 2:32 pmSep 23, 2018",LeonidasSpartan FMTB,,AM,8 miles,542 ft
3996,,"2018-9-23 3:22 pmSep 23, 2018",Dbowar,,AM,16 miles,"1,489 ft"
3997,,"2018-9-16 4:00 pmSep 16, 2018",Mymark,,,4 miles,313 ft
3998,,"2018-9-16 1:50 pmSep 16, 2018",cjammiller,,,23 miles,"1,166 ft"
3999,,"2018-9-15 10:07 pmSep 15, 2018",BlackVR,,AM,10 miles,523 ft
4000,,"2018-9-15 3:52 pmSep 15, 2018",higginte,,,9 miles,623 ft
4001,,"2018-9-15 2:09 pmSep 15, 2018",86Apex,,RD,30 miles,"1,593 ft"
4002,,"2018-9-14 9:40 pmSep 14, 2018",Scottymtb17,,,5 miles,230 ft
4003,,"2018-9-14 9:34 pmSep 14, 2018",848687,,,10 miles,481 ft
4004,,"2018-9-12 9:22 pmSep 12, 2018",cjammiller,,,23 miles,"1,294 ft"
4005,,"2018-9-12 8:37 pmSep 12, 2018",mcgroskreutz,,XC,14 miles,"1,088 ft"
4006,,"2018-9-12 5:08 pmSep 12, 2018",pfickle19,,,9 miles,933 ft
4007,,"2018-9-11 11:38 pmSep 11, 2018",CrazyIvan21,,,8 miles,382 ft
4008,,"2018-9-11 11:26 pmSep 11, 2018",tdrayton014,,AM,17 miles,876 ft
4009,,"2018-9-11 10:05 pmSep 11, 2018",TriDaddy,,,10 miles,643 ft
4010,,"2018-9-11 10:01 pmSep 11, 2018",Scottymtb17,,,16 miles,635 ft
4011,,"2018-9-11 10:01 pmSep 11, 2018",Cman36,,,16 miles,633 ft
4012,,"2018-9-11 9:46 pmSep 11, 2018",azcerix,,,13 miles,590 ft
4013,,"2018-9-10 11:40 pmSep 10, 2018",Miahbike,,,10 miles,518 ft
4014,,"2018-9-9 6:52 pmSep 9, 2018",FatBoyFord,,,9 miles,676 ft
4015,,"2018-9-9 4:16 pmSep 9, 2018",MadTown-KMac,,AM,10 miles,456 ft
4016,,"2018-9-9 3:43 pmSep 9, 2018",UncleFester98,,AM,32 miles,"1,957 ft"
4017,,"2018-9-9 3:51 pmSep 9, 2018",MTBshreddr,,,9 miles,448 ft
4018,,"2018-9-9 1:58 pmSep 9, 2018",3rdGeer,,AM,9 miles,436 ft
4019,,"2018-9-9 12:48 pmSep 9, 2018",dtp122,,AM,12 miles,877 ft
4020,,"2018-9-8 5:58 pmSep 8, 2018",mukkinaround,,,2 miles,63 ft
4021,,"2018-9-8 5:37 pmSep 8, 2018",Dbowar,,AM,15 miles,"1,367 ft"
4022,,"2018-9-8 3:17 pmSep 8, 2018",CrazyIvan21,,,9 miles,474 ft
4023,,"2018-9-8 12:49 pmSep 8, 2018",cjammiller,,,17 miles,813 ft
4024,,"2018-9-7 12:09 pmSep 7, 2018",voghan,,,8 miles,"1,154 ft"
4025,,"2018-9-6 10:15 pmSep 6, 2018",86Apex,,RD,23 miles,"1,053 ft"
4026,,"2018-9-6 9:29 pmSep 6, 2018",Steinhagen,,,8 miles,579 ft
4027,,"2018-9-3 4:26 pmSep 3, 2018",cgreaseman,,XC,15 miles,"1,057 ft"
4028,,"2018-9-2 9:50 pmSep 2, 2018",Miahbike,,,19 miles,886 ft
4029,,"2018-9-2 1:34 pmSep 2, 2018",Davemtbfanatic,,,8 miles,436 ft
4030,,"2018-9-2 11:46 amSep 2, 2018",mcgroskreutz,,XC,14 miles,953 ft
4031,,"2018-9-1 10:02 pmSep 1, 2018",BlackVR,,AM,14 miles,"1,153 ft"
4032,,"2018-9-1 8:56 pmSep 1, 2018",Cman36,,,13 miles,557 ft
4033,,"2018-9-1 2:45 pmSep 1, 2018",EEaston,,,11 miles,436 ft
4034,,"2018-9-1 2:00 pmSep 1, 2018",paulwegner,,,16 miles,662 ft
4035,,"2018-8-30 9:53 pmAug 30, 2018",45nrmartin,,,8 miles,689 ft
4036,,"2018-8-30 8:20 pmAug 30, 2018",cjammiller,,,10 miles,471 ft
4037,,"2018-8-30 12:20 pmAug 30, 2018",voghan,,,9 miles,"1,349 ft"
4038,,"2018-8-29 11:51 pmAug 29, 2018",KermitGreen,,,10 miles,"1,173 ft"
4039,,"2018-8-29 11:47 pmAug 29, 2018",tdrayton014,,AM,10 miles,544 ft
4040,,"2018-8-27 8:03 pmAug 27, 2018",cjammiller,,,10 miles,546 ft
4041,,"2018-8-26 2:36 pmAug 26, 2018",Scottymtb17,,,10 miles,438 ft
4042,,"2018-8-25 10:01 pmAug 25, 2018",A-A-R0N,,,8 miles,753 ft
4043,,"2018-8-25 9:19 pmAug 25, 2018",mukkinaround,,,3 miles,98 ft
4044,,"2018-8-25 9:14 pmAug 25, 2018",Samderson7,,,12 miles,514 ft
4045,,"2018-8-25 8:04 pmAug 25, 2018",Mnebiker,,AM,9 miles,762 ft
4046,,"2018-8-23 9:42 pmAug 23, 2018",Skippy141,,AM,9 miles,450 ft
4047,,"2018-8-22 11:24 pmAug 22, 2018",Skywaalk3r,,,9 miles,517 ft
4048,,"2018-8-22 9:51 pmAug 22, 2018",Eadams2,,AM,21 miles,"1,157 ft"
4049,,"2018-8-22 9:06 pmAug 22, 2018",waffleswaffles,,,10 miles,690 ft
4050,,"2018-8-22 10:02 pmAug 22, 2018",Kirchnerbrn,,XC,9 miles,528 ft
4051,,"2018-8-22 6:09 pmAug 22, 2018",Mnebiker,,AM,9 miles,775 ft
4052,,"2018-8-21 11:16 pmAug 21, 2018",EEaston,,,16 miles,485 ft
4053,,"2018-8-21 10:41 pmAug 21, 2018",848687,,,16 miles,795 ft
4054,,"2018-8-21 10:05 pmAug 21, 2018",TriDaddy,,,6 miles,233 ft
4055,,"2018-8-20 11:44 pmAug 20, 2018",todd Trailforks,,,10 miles,"1,176 ft"
4056,,"2018-8-20 11:22 pmAug 20, 2018",offcamber650b,,,9 miles,"1,172 ft"
4057,,"2018-8-19 11:58 pmAug 19, 2018",Dbowar,,AM,4 miles,224 ft
4058,,"2018-8-18 12:50 pmAug 18, 2018",Senatorp,,,15 miles,"1,102 ft"
4059,,"2018-8-18 1:12 pmAug 18, 2018",enorcrove,,,18 miles,"1,375 ft"
4060,,"2018-8-16 11:05 pmAug 16, 2018",clars100,,,16 miles,667 ft
4061,,"2018-8-16 12:19 amAug 16, 2018",EEaston,,,10 miles,455 ft
4062,,"2018-8-15 11:38 pmAug 15, 2018",mukkinaround,,,17 miles,903 ft
4063,,"2018-8-14 11:14 pmAug 14, 2018",EEaston,,,15 miles,406 ft
4064,,"2018-8-13 11:38 pmAug 13, 2018",Scottymtb17,,,12 miles,882 ft
4065,,"2018-8-13 11:37 pmAug 13, 2018",Miahbike,,,9 miles,487 ft
4066,,"2018-8-13 8:20 pmAug 13, 2018",Project2501,,,10 miles,646 ft
4067,,"2018-8-12 7:33 pmAug 12, 2018",Frugaljr,,,6 miles,371 ft
4068,,"2018-8-12 6:10 pmAug 12, 2018",XCDan109 RAMBO,,,10 miles,801 ft
4069,,"2018-8-12 3:14 pmAug 12, 2018",katbud,,RD,3 miles,107 ft
4070,,"2018-8-12 2:14 pmAug 12, 2018",86Apex,,RD,15 miles,894 ft
4071,,"2018-8-12 11:01 amAug 12, 2018",mcgroskreutz,,XC,14 miles,981 ft
4072,,"2018-8-11 9:58 pmAug 11, 2018",Skippy141,,AM,14 miles,650 ft
4073,,"2018-8-11 9:32 pmAug 11, 2018",Tkunau,,,17 miles,829 ft
4074,,"2018-8-11 12:55 pmAug 11, 2018",enorcrove,,,18 miles,"1,341 ft"
4075,,"2018-8-10 12:14 pmAug 10, 2018",theruns,,Fat,10 miles,436 ft
4076,,"2018-8-10 12:14 amAug 10, 2018",Scottymtb17,,,4 miles,130 ft
4077,,"2018-8-9 11:42 pmAug 9, 2018",Scottymtb17,,,1 mile,92 ft
4078,,"2018-8-9 11:16 pmAug 9, 2018",Scottymtb17,,,4 miles,222 ft
4079,,"2018-8-9 11:06 pmAug 9, 2018",Scottymtb17,,,2 miles,72 ft
4080,,"2018-8-8 11:41 pmAug 8, 2018",86Apex,,RD,22 miles,"1,030 ft"
4081,,"2018-8-8 10:34 pmAug 8, 2018",tdrayton014,,AM,10 miles,496 ft
4082,,"2018-8-7 11:12 pmAug 7, 2018",EEaston,,,16 miles,507 ft
4083,,"2018-8-7 10:05 pmAug 7, 2018",TriDaddy,,,11 miles,585 ft
4084,,"2018-8-6 4:25 pmAug 6, 2018",Sevo28,,,17 miles,961 ft
4085,,"2018-8-3 11:04 pmAug 3, 2018",Dbowar,,,10 miles,862 ft
4086,,"2018-8-2 11:11 pmAug 2, 2018",DustyJennyMN,,,9 miles,444 ft
4087,,"2018-8-2 11:09 pmAug 2, 2018",DustyJennyMN,,,9 miles,"1,271 ft"
4088,,"2018-8-1 6:46 pmAug 1, 2018",whollender,,AM,10 miles,439 ft
4089,,"2018-8-1 12:07 amAug 1, 2018",CrazyIvan21,,,9 miles,458 ft
4090,,"2018-8-1 12:03 amAug 1, 2018",848687,,,10 miles,467 ft
4091,,"2018-7-31 10:56 pmJul 31, 2018",clars100,,,10 miles,302 ft
4092,,"2018-7-31 10:11 pmJul 31, 2018",TriDaddy,,,14 miles,447 ft
