,date,rides,region,year,month,day,weekday_num,weekday,month_name
25046,2020-06-05,1,minnesota-river-bottoms-25053,2020,6,5,4,Friday,Jun
25047,2020-06-06,1,minnesota-river-bottoms-25053,2020,6,6,5,Saturday,Jun
25048,2020-06-07,3,minnesota-river-bottoms-25053,2020,6,7,6,Sunday,Jun
25049,2020-06-08,1,minnesota-river-bottoms-25053,2020,6,8,0,Monday,Jun
25050,2020-06-09,0,minnesota-river-bottoms-25053,2020,6,9,1,Tuesday,Jun
25051,2020-06-10,2,minnesota-river-bottoms-25053,2020,6,10,2,Wednesday,Jun
25052,2020-06-11,2,minnesota-river-bottoms-25053,2020,6,11,3,Thursday,Jun
25053,2020-06-12,1,minnesota-river-bottoms-25053,2020,6,12,4,Friday,Jun
25054,2020-06-13,3,minnesota-river-bottoms-25053,2020,6,13,5,Saturday,Jun
25055,2020-06-14,1,minnesota-river-bottoms-25053,2020,6,14,6,Sunday,Jun
25056,2020-06-15,3,minnesota-river-bottoms-25053,2020,6,15,0,Monday,Jun
25057,2020-06-16,3,minnesota-river-bottoms-25053,2020,6,16,1,Tuesday,Jun
25058,2020-06-17,2,minnesota-river-bottoms-25053,2020,6,17,2,Wednesday,Jun
25059,2020-06-18,3,minnesota-river-bottoms-25053,2020,6,18,3,Thursday,Jun
25060,2020-06-19,3,minnesota-river-bottoms-25053,2020,6,19,4,Friday,Jun
25061,2020-06-20,1,minnesota-river-bottoms-25053,2020,6,20,5,Saturday,Jun
25062,2020-06-21,2,minnesota-river-bottoms-25053,2020,6,21,6,Sunday,Jun
25063,2020-06-22,1,minnesota-river-bottoms-25053,2020,6,22,0,Monday,Jun
25064,2020-06-23,4,minnesota-river-bottoms-25053,2020,6,23,1,Tuesday,Jun
25065,2020-06-24,2,minnesota-river-bottoms-25053,2020,6,24,2,Wednesday,Jun
25066,2020-06-25,1,minnesota-river-bottoms-25053,2020,6,25,3,Thursday,Jun
25067,2020-06-26,3,minnesota-river-bottoms-25053,2020,6,26,4,Friday,Jun
25068,2020-06-27,4,minnesota-river-bottoms-25053,2020,6,27,5,Saturday,Jun
25069,2020-06-28,0,minnesota-river-bottoms-25053,2020,6,28,6,Sunday,Jun
25070,2020-06-29,3,minnesota-river-bottoms-25053,2020,6,29,0,Monday,Jun
25071,2020-06-30,1,minnesota-river-bottoms-25053,2020,6,30,1,Tuesday,Jun
25072,2020-07-01,0,minnesota-river-bottoms-25053,2020,7,1,2,Wednesday,Jul
25073,2020-07-02,1,minnesota-river-bottoms-25053,2020,7,2,3,Thursday,Jul
25074,2020-07-03,2,minnesota-river-bottoms-25053,2020,7,3,4,Friday,Jul
25075,2020-07-04,1,minnesota-river-bottoms-25053,2020,7,4,5,Saturday,Jul
25076,2020-07-05,0,minnesota-river-bottoms-25053,2020,7,5,6,Sunday,Jul
25077,2020-07-06,3,minnesota-river-bottoms-25053,2020,7,6,0,Monday,Jul
25078,2020-07-07,5,minnesota-river-bottoms-25053,2020,7,7,1,Tuesday,Jul
25079,2020-07-08,3,minnesota-river-bottoms-25053,2020,7,8,2,Wednesday,Jul
25080,2020-07-09,3,minnesota-river-bottoms-25053,2020,7,9,3,Thursday,Jul
25081,2020-07-10,3,minnesota-river-bottoms-25053,2020,7,10,4,Friday,Jul
25082,2020-07-11,5,minnesota-river-bottoms-25053,2020,7,11,5,Saturday,Jul
25083,2020-07-12,2,minnesota-river-bottoms-25053,2020,7,12,6,Sunday,Jul
25084,2020-07-13,2,minnesota-river-bottoms-25053,2020,7,13,0,Monday,Jul
25085,2020-07-14,4,minnesota-river-bottoms-25053,2020,7,14,1,Tuesday,Jul
25086,2020-07-15,2,minnesota-river-bottoms-25053,2020,7,15,2,Wednesday,Jul
25087,2020-07-16,0,minnesota-river-bottoms-25053,2020,7,16,3,Thursday,Jul
25088,2020-07-17,3,minnesota-river-bottoms-25053,2020,7,17,4,Friday,Jul
25089,2020-07-18,5,minnesota-river-bottoms-25053,2020,7,18,5,Saturday,Jul
25090,2020-07-19,4,minnesota-river-bottoms-25053,2020,7,19,6,Sunday,Jul
25091,2020-07-20,1,minnesota-river-bottoms-25053,2020,7,20,0,Monday,Jul
25092,2020-07-21,3,minnesota-river-bottoms-25053,2020,7,21,1,Tuesday,Jul
25093,2020-07-22,5,minnesota-river-bottoms-25053,2020,7,22,2,Wednesday,Jul
25094,2020-07-23,2,minnesota-river-bottoms-25053,2020,7,23,3,Thursday,Jul
25095,2020-07-24,1,minnesota-river-bottoms-25053,2020,7,24,4,Friday,Jul
25096,2020-07-25,1,minnesota-river-bottoms-25053,2020,7,25,5,Saturday,Jul
25097,2020-07-26,4,minnesota-river-bottoms-25053,2020,7,26,6,Sunday,Jul
25098,2020-07-27,2,minnesota-river-bottoms-25053,2020,7,27,0,Monday,Jul
25099,2020-07-28,3,minnesota-river-bottoms-25053,2020,7,28,1,Tuesday,Jul
25100,2020-07-29,2,minnesota-river-bottoms-25053,2020,7,29,2,Wednesday,Jul
25101,2020-07-30,4,minnesota-river-bottoms-25053,2020,7,30,3,Thursday,Jul
25102,2020-07-31,0,minnesota-river-bottoms-25053,2020,7,31,4,Friday,Jul
25103,2020-08-01,0,minnesota-river-bottoms-25053,2020,8,1,5,Saturday,Aug
25104,2020-08-02,2,minnesota-river-bottoms-25053,2020,8,2,6,Sunday,Aug
25105,2020-08-03,2,minnesota-river-bottoms-25053,2020,8,3,0,Monday,Aug
25106,2020-08-04,3,minnesota-river-bottoms-25053,2020,8,4,1,Tuesday,Aug
25107,2020-08-05,4,minnesota-river-bottoms-25053,2020,8,5,2,Wednesday,Aug
25108,2020-08-06,4,minnesota-river-bottoms-25053,2020,8,6,3,Thursday,Aug
25109,2020-08-07,2,minnesota-river-bottoms-25053,2020,8,7,4,Friday,Aug
25110,2020-08-08,3,minnesota-river-bottoms-25053,2020,8,8,5,Saturday,Aug
25111,2020-08-09,5,minnesota-river-bottoms-25053,2020,8,9,6,Sunday,Aug
25112,2020-08-10,1,minnesota-river-bottoms-25053,2020,8,10,0,Monday,Aug
25113,2020-08-11,1,minnesota-river-bottoms-25053,2020,8,11,1,Tuesday,Aug
25114,2020-08-12,1,minnesota-river-bottoms-25053,2020,8,12,2,Wednesday,Aug
25115,2020-08-13,4,minnesota-river-bottoms-25053,2020,8,13,3,Thursday,Aug
25116,2020-08-14,4,minnesota-river-bottoms-25053,2020,8,14,4,Friday,Aug
25117,2020-08-15,4,minnesota-river-bottoms-25053,2020,8,15,5,Saturday,Aug
25118,2020-08-16,1,minnesota-river-bottoms-25053,2020,8,16,6,Sunday,Aug
25119,2020-08-17,4,minnesota-river-bottoms-25053,2020,8,17,0,Monday,Aug
25120,2020-08-18,3,minnesota-river-bottoms-25053,2020,8,18,1,Tuesday,Aug
25121,2020-08-19,1,minnesota-river-bottoms-25053,2020,8,19,2,Wednesday,Aug
25122,2020-08-20,2,minnesota-river-bottoms-25053,2020,8,20,3,Thursday,Aug
25123,2020-08-21,2,minnesota-river-bottoms-25053,2020,8,21,4,Friday,Aug
25124,2020-08-22,5,minnesota-river-bottoms-25053,2020,8,22,5,Saturday,Aug
25125,2020-08-23,5,minnesota-river-bottoms-25053,2020,8,23,6,Sunday,Aug
25126,2020-08-24,1,minnesota-river-bottoms-25053,2020,8,24,0,Monday,Aug
25127,2020-08-25,5,minnesota-river-bottoms-25053,2020,8,25,1,Tuesday,Aug
25128,2020-08-26,0,minnesota-river-bottoms-25053,2020,8,26,2,Wednesday,Aug
25129,2020-08-27,5,minnesota-river-bottoms-25053,2020,8,27,3,Thursday,Aug
25130,2020-08-28,4,minnesota-river-bottoms-25053,2020,8,28,4,Friday,Aug
25131,2020-08-29,6,minnesota-river-bottoms-25053,2020,8,29,5,Saturday,Aug
25132,2020-08-30,5,minnesota-river-bottoms-25053,2020,8,30,6,Sunday,Aug
25133,2020-08-31,2,minnesota-river-bottoms-25053,2020,8,31,0,Monday,Aug
25134,2020-09-01,5,minnesota-river-bottoms-25053,2020,9,1,1,Tuesday,Sep
25135,2020-09-02,4,minnesota-river-bottoms-25053,2020,9,2,2,Wednesday,Sep
25136,2020-09-03,1,minnesota-river-bottoms-25053,2020,9,3,3,Thursday,Sep
25137,2020-09-04,3,minnesota-river-bottoms-25053,2020,9,4,4,Friday,Sep
25138,2020-09-05,8,minnesota-river-bottoms-25053,2020,9,5,5,Saturday,Sep
25139,2020-09-06,4,minnesota-river-bottoms-25053,2020,9,6,6,Sunday,Sep
25140,2020-09-07,4,minnesota-river-bottoms-25053,2020,9,7,0,Monday,Sep
25141,2020-09-08,2,minnesota-river-bottoms-25053,2020,9,8,1,Tuesday,Sep
25142,2020-09-09,3,minnesota-river-bottoms-25053,2020,9,9,2,Wednesday,Sep
25143,2020-09-10,3,minnesota-river-bottoms-25053,2020,9,10,3,Thursday,Sep
25144,2020-09-11,3,minnesota-river-bottoms-25053,2020,9,11,4,Friday,Sep
25145,2020-09-12,1,minnesota-river-bottoms-25053,2020,9,12,5,Saturday,Sep
25146,2020-09-13,4,minnesota-river-bottoms-25053,2020,9,13,6,Sunday,Sep
25147,2020-09-14,9,minnesota-river-bottoms-25053,2020,9,14,0,Monday,Sep
25148,2020-09-15,4,minnesota-river-bottoms-25053,2020,9,15,1,Tuesday,Sep
25149,2020-09-16,4,minnesota-river-bottoms-25053,2020,9,16,2,Wednesday,Sep
25150,2020-09-17,5,minnesota-river-bottoms-25053,2020,9,17,3,Thursday,Sep
25151,2020-09-18,9,minnesota-river-bottoms-25053,2020,9,18,4,Friday,Sep
25152,2020-09-19,3,minnesota-river-bottoms-25053,2020,9,19,5,Saturday,Sep
25153,2020-09-20,3,minnesota-river-bottoms-25053,2020,9,20,6,Sunday,Sep
25154,2020-09-21,1,minnesota-river-bottoms-25053,2020,9,21,0,Monday,Sep
25155,2020-09-22,5,minnesota-river-bottoms-25053,2020,9,22,1,Tuesday,Sep
25156,2020-09-23,6,minnesota-river-bottoms-25053,2020,9,23,2,Wednesday,Sep
25157,2020-09-24,4,minnesota-river-bottoms-25053,2020,9,24,3,Thursday,Sep
25158,2020-09-25,1,minnesota-river-bottoms-25053,2020,9,25,4,Friday,Sep
25159,2020-09-26,2,minnesota-river-bottoms-25053,2020,9,26,5,Saturday,Sep
25160,2020-09-27,3,minnesota-river-bottoms-25053,2020,9,27,6,Sunday,Sep
25161,2020-09-28,0,minnesota-river-bottoms-25053,2020,9,28,0,Monday,Sep
25162,2020-09-29,7,minnesota-river-bottoms-25053,2020,9,29,1,Tuesday,Sep
25163,2020-09-30,3,minnesota-river-bottoms-25053,2020,9,30,2,Wednesday,Sep
25164,2020-10-01,3,minnesota-river-bottoms-25053,2020,10,1,3,Thursday,Oct
25165,2020-10-02,2,minnesota-river-bottoms-25053,2020,10,2,4,Friday,Oct
25166,2020-10-03,9,minnesota-river-bottoms-25053,2020,10,3,5,Saturday,Oct
25167,2020-10-04,4,minnesota-river-bottoms-25053,2020,10,4,6,Sunday,Oct
25168,2020-10-05,2,minnesota-river-bottoms-25053,2020,10,5,0,Monday,Oct
25169,2020-10-06,7,minnesota-river-bottoms-25053,2020,10,6,1,Tuesday,Oct
25170,2020-10-07,5,minnesota-river-bottoms-25053,2020,10,7,2,Wednesday,Oct
25171,2020-10-08,5,minnesota-river-bottoms-25053,2020,10,8,3,Thursday,Oct
25172,2020-10-09,7,minnesota-river-bottoms-25053,2020,10,9,4,Friday,Oct
25173,2020-10-10,5,minnesota-river-bottoms-25053,2020,10,10,5,Saturday,Oct
25174,2020-10-11,0,minnesota-river-bottoms-25053,2020,10,11,6,Sunday,Oct
25175,2020-10-12,4,minnesota-river-bottoms-25053,2020,10,12,0,Monday,Oct
25176,2020-10-13,7,minnesota-river-bottoms-25053,2020,10,13,1,Tuesday,Oct
25177,2020-10-14,2,minnesota-river-bottoms-25053,2020,10,14,2,Wednesday,Oct
25178,2020-10-15,0,minnesota-river-bottoms-25053,2020,10,15,3,Thursday,Oct
25179,2020-10-16,3,minnesota-river-bottoms-25053,2020,10,16,4,Friday,Oct
25180,2020-10-17,6,minnesota-river-bottoms-25053,2020,10,17,5,Saturday,Oct
25181,2020-10-18,11,minnesota-river-bottoms-25053,2020,10,18,6,Sunday,Oct
25182,2020-10-19,1,minnesota-river-bottoms-25053,2020,10,19,0,Monday,Oct
25183,2020-10-20,1,minnesota-river-bottoms-25053,2020,10,20,1,Tuesday,Oct
25184,2020-10-21,0,minnesota-river-bottoms-25053,2020,10,21,2,Wednesday,Oct
25185,2020-10-22,1,minnesota-river-bottoms-25053,2020,10,22,3,Thursday,Oct
25186,2020-10-23,2,minnesota-river-bottoms-25053,2020,10,23,4,Friday,Oct
25187,2020-10-24,4,minnesota-river-bottoms-25053,2020,10,24,5,Saturday,Oct
25188,2020-10-25,10,minnesota-river-bottoms-25053,2020,10,25,6,Sunday,Oct
25189,2020-10-26,3,minnesota-river-bottoms-25053,2020,10,26,0,Monday,Oct
25190,2020-10-27,5,minnesota-river-bottoms-25053,2020,10,27,1,Tuesday,Oct
25191,2020-10-28,4,minnesota-river-bottoms-25053,2020,10,28,2,Wednesday,Oct
25192,2020-10-29,6,minnesota-river-bottoms-25053,2020,10,29,3,Thursday,Oct
25193,2020-10-30,3,minnesota-river-bottoms-25053,2020,10,30,4,Friday,Oct
25194,2020-10-31,14,minnesota-river-bottoms-25053,2020,10,31,5,Saturday,Oct
25195,2020-11-01,11,minnesota-river-bottoms-25053,2020,11,1,6,Sunday,Nov
25196,2020-11-02,6,minnesota-river-bottoms-25053,2020,11,2,0,Monday,Nov
25197,2020-11-03,7,minnesota-river-bottoms-25053,2020,11,3,1,Tuesday,Nov
25198,2020-11-04,3,minnesota-river-bottoms-25053,2020,11,4,2,Wednesday,Nov
25199,2020-11-05,4,minnesota-river-bottoms-25053,2020,11,5,3,Thursday,Nov
25200,2020-11-06,3,minnesota-river-bottoms-25053,2020,11,6,4,Friday,Nov
25201,2020-11-07,10,minnesota-river-bottoms-25053,2020,11,7,5,Saturday,Nov
25202,2020-11-08,5,minnesota-river-bottoms-25053,2020,11,8,6,Sunday,Nov
25203,2020-11-09,0,minnesota-river-bottoms-25053,2020,11,9,0,Monday,Nov
25204,2020-11-10,1,minnesota-river-bottoms-25053,2020,11,10,1,Tuesday,Nov
25205,2020-11-11,1,minnesota-river-bottoms-25053,2020,11,11,2,Wednesday,Nov
25206,2020-11-12,2,minnesota-river-bottoms-25053,2020,11,12,3,Thursday,Nov
25207,2020-11-13,6,minnesota-river-bottoms-25053,2020,11,13,4,Friday,Nov
25208,2020-11-14,12,minnesota-river-bottoms-25053,2020,11,14,5,Saturday,Nov
25209,2020-11-15,6,minnesota-river-bottoms-25053,2020,11,15,6,Sunday,Nov
25210,2020-11-16,1,minnesota-river-bottoms-25053,2020,11,16,0,Monday,Nov
25211,2020-11-17,4,minnesota-river-bottoms-25053,2020,11,17,1,Tuesday,Nov
25212,2020-11-18,2,minnesota-river-bottoms-25053,2020,11,18,2,Wednesday,Nov
25213,2020-11-19,5,minnesota-river-bottoms-25053,2020,11,19,3,Thursday,Nov
25214,2020-11-20,3,minnesota-river-bottoms-25053,2020,11,20,4,Friday,Nov
25215,2020-11-21,18,minnesota-river-bottoms-25053,2020,11,21,5,Saturday,Nov
25216,2020-11-22,2,minnesota-river-bottoms-25053,2020,11,22,6,Sunday,Nov
25217,2020-11-23,4,minnesota-river-bottoms-25053,2020,11,23,0,Monday,Nov
25218,2020-11-24,1,minnesota-river-bottoms-25053,2020,11,24,1,Tuesday,Nov
25219,2020-11-25,6,minnesota-river-bottoms-25053,2020,11,25,2,Wednesday,Nov
25220,2020-11-26,10,minnesota-river-bottoms-25053,2020,11,26,3,Thursday,Nov
25221,2020-11-27,23,minnesota-river-bottoms-25053,2020,11,27,4,Friday,Nov
25222,2020-11-28,23,minnesota-river-bottoms-25053,2020,11,28,5,Saturday,Nov
25223,2020-11-29,10,minnesota-river-bottoms-25053,2020,11,29,6,Sunday,Nov
25224,2020-11-30,6,minnesota-river-bottoms-25053,2020,11,30,0,Monday,Nov
25225,2020-12-01,4,minnesota-river-bottoms-25053,2020,12,1,1,Tuesday,Dec
25226,2020-12-02,7,minnesota-river-bottoms-25053,2020,12,2,2,Wednesday,Dec
25227,2020-12-03,4,minnesota-river-bottoms-25053,2020,12,3,3,Thursday,Dec
25228,2020-12-04,10,minnesota-river-bottoms-25053,2020,12,4,4,Friday,Dec
25229,2020-12-05,14,minnesota-river-bottoms-25053,2020,12,5,5,Saturday,Dec
25230,2020-12-06,9,minnesota-river-bottoms-25053,2020,12,6,6,Sunday,Dec
25231,2020-12-07,3,minnesota-river-bottoms-25053,2020,12,7,0,Monday,Dec
25232,2020-12-08,8,minnesota-river-bottoms-25053,2020,12,8,1,Tuesday,Dec
25233,2020-12-09,10,minnesota-river-bottoms-25053,2020,12,9,2,Wednesday,Dec
25234,2020-12-10,6,minnesota-river-bottoms-25053,2020,12,10,3,Thursday,Dec
25235,2020-12-11,11,minnesota-river-bottoms-25053,2020,12,11,4,Friday,Dec
25236,2020-12-12,4,minnesota-river-bottoms-25053,2020,12,12,5,Saturday,Dec
25237,2020-12-13,6,minnesota-river-bottoms-25053,2020,12,13,6,Sunday,Dec
25238,2020-12-14,2,minnesota-river-bottoms-25053,2020,12,14,0,Monday,Dec
25239,2020-12-15,1,minnesota-river-bottoms-25053,2020,12,15,1,Tuesday,Dec
25240,2020-12-16,4,minnesota-river-bottoms-25053,2020,12,16,2,Wednesday,Dec
25241,2020-12-17,3,minnesota-river-bottoms-25053,2020,12,17,3,Thursday,Dec
25242,2020-12-18,8,minnesota-river-bottoms-25053,2020,12,18,4,Friday,Dec
25243,2020-12-19,11,minnesota-river-bottoms-25053,2020,12,19,5,Saturday,Dec
25244,2020-12-20,8,minnesota-river-bottoms-25053,2020,12,20,6,Sunday,Dec
25245,2020-12-21,3,minnesota-river-bottoms-25053,2020,12,21,0,Monday,Dec
25246,2020-12-22,5,minnesota-river-bottoms-25053,2020,12,22,1,Tuesday,Dec
25247,2020-12-23,2,minnesota-river-bottoms-25053,2020,12,23,2,Wednesday,Dec
25248,2020-12-24,3,minnesota-river-bottoms-25053,2020,12,24,3,Thursday,Dec
25249,2020-12-25,2,minnesota-river-bottoms-25053,2020,12,25,4,Friday,Dec
25250,2020-12-26,14,minnesota-river-bottoms-25053,2020,12,26,5,Saturday,Dec
25251,2020-12-27,11,minnesota-river-bottoms-25053,2020,12,27,6,Sunday,Dec
25252,2020-12-28,5,minnesota-river-bottoms-25053,2020,12,28,0,Monday,Dec
25253,2020-12-29,10,minnesota-river-bottoms-25053,2020,12,29,1,Tuesday,Dec
25254,2020-12-30,5,minnesota-river-bottoms-25053,2020,12,30,2,Wednesday,Dec
25255,2020-12-31,10,minnesota-river-bottoms-25053,2020,12,31,3,Thursday,Dec
25256,2021-01-01,10,minnesota-river-bottoms-25053,2021,1,1,4,Friday,Jan
25257,2021-01-02,3,minnesota-river-bottoms-25053,2021,1,2,5,Saturday,Jan
25258,2021-01-03,9,minnesota-river-bottoms-25053,2021,1,3,6,Sunday,Jan
25259,2021-01-04,3,minnesota-river-bottoms-25053,2021,1,4,0,Monday,Jan
25260,2021-01-05,6,minnesota-river-bottoms-25053,2021,1,5,1,Tuesday,Jan
25261,2021-01-06,4,minnesota-river-bottoms-25053,2021,1,6,2,Wednesday,Jan
25262,2021-01-07,2,minnesota-river-bottoms-25053,2021,1,7,3,Thursday,Jan
25263,2021-01-08,0,minnesota-river-bottoms-25053,2021,1,8,4,Friday,Jan
25264,2021-01-09,7,minnesota-river-bottoms-25053,2021,1,9,5,Saturday,Jan
25265,2021-01-10,9,minnesota-river-bottoms-25053,2021,1,10,6,Sunday,Jan
25266,2021-01-11,3,minnesota-river-bottoms-25053,2021,1,11,0,Monday,Jan
25267,2021-01-12,2,minnesota-river-bottoms-25053,2021,1,12,1,Tuesday,Jan
25268,2021-01-13,4,minnesota-river-bottoms-25053,2021,1,13,2,Wednesday,Jan
25269,2021-01-14,1,minnesota-river-bottoms-25053,2021,1,14,3,Thursday,Jan
25270,2021-01-15,0,minnesota-river-bottoms-25053,2021,1,15,4,Friday,Jan
25271,2021-01-16,2,minnesota-river-bottoms-25053,2021,1,16,5,Saturday,Jan
25272,2021-01-17,7,minnesota-river-bottoms-25053,2021,1,17,6,Sunday,Jan
25273,2021-01-18,1,minnesota-river-bottoms-25053,2021,1,18,0,Monday,Jan
25274,2021-01-19,0,minnesota-river-bottoms-25053,2021,1,19,1,Tuesday,Jan
25275,2021-01-20,2,minnesota-river-bottoms-25053,2021,1,20,2,Wednesday,Jan
25276,2021-01-21,2,minnesota-river-bottoms-25053,2021,1,21,3,Thursday,Jan
25277,2021-01-22,0,minnesota-river-bottoms-25053,2021,1,22,4,Friday,Jan
25278,2021-01-23,2,minnesota-river-bottoms-25053,2021,1,23,5,Saturday,Jan
25279,2021-01-24,1,minnesota-river-bottoms-25053,2021,1,24,6,Sunday,Jan
25280,2021-01-25,2,minnesota-river-bottoms-25053,2021,1,25,0,Monday,Jan
25281,2021-01-26,3,minnesota-river-bottoms-25053,2021,1,26,1,Tuesday,Jan
25282,2021-01-27,1,minnesota-river-bottoms-25053,2021,1,27,2,Wednesday,Jan
25283,2021-01-28,2,minnesota-river-bottoms-25053,2021,1,28,3,Thursday,Jan
25284,2021-01-29,1,minnesota-river-bottoms-25053,2021,1,29,4,Friday,Jan
25285,2021-01-30,5,minnesota-river-bottoms-25053,2021,1,30,5,Saturday,Jan
25286,2021-01-31,4,minnesota-river-bottoms-25053,2021,1,31,6,Sunday,Jan
25287,2021-02-01,2,minnesota-river-bottoms-25053,2021,2,1,0,Monday,Feb
25288,2021-02-02,1,minnesota-river-bottoms-25053,2021,2,2,1,Tuesday,Feb
25289,2021-02-03,2,minnesota-river-bottoms-25053,2021,2,3,2,Wednesday,Feb
25290,2021-02-04,2,minnesota-river-bottoms-25053,2021,2,4,3,Thursday,Feb
25291,2021-02-05,1,minnesota-river-bottoms-25053,2021,2,5,4,Friday,Feb
25292,2021-02-06,2,minnesota-river-bottoms-25053,2021,2,6,5,Saturday,Feb
25293,2021-02-07,2,minnesota-river-bottoms-25053,2021,2,7,6,Sunday,Feb
25294,2021-02-08,0,minnesota-river-bottoms-25053,2021,2,8,0,Monday,Feb
25295,2021-02-09,4,minnesota-river-bottoms-25053,2021,2,9,1,Tuesday,Feb
25296,2021-02-10,0,minnesota-river-bottoms-25053,2021,2,10,2,Wednesday,Feb
25297,2021-02-11,0,minnesota-river-bottoms-25053,2021,2,11,3,Thursday,Feb
25298,2021-02-12,0,minnesota-river-bottoms-25053,2021,2,12,4,Friday,Feb
25299,2021-02-13,3,minnesota-river-bottoms-25053,2021,2,13,5,Saturday,Feb
25300,2021-02-14,2,minnesota-river-bottoms-25053,2021,2,14,6,Sunday,Feb
25301,2021-02-15,0,minnesota-river-bottoms-25053,2021,2,15,0,Monday,Feb
25302,2021-02-16,2,minnesota-river-bottoms-25053,2021,2,16,1,Tuesday,Feb
25303,2021-02-17,0,minnesota-river-bottoms-25053,2021,2,17,2,Wednesday,Feb
25304,2021-02-18,2,minnesota-river-bottoms-25053,2021,2,18,3,Thursday,Feb
25305,2021-02-19,1,minnesota-river-bottoms-25053,2021,2,19,4,Friday,Feb
25306,2021-02-20,3,minnesota-river-bottoms-25053,2021,2,20,5,Saturday,Feb
25307,2021-02-21,4,minnesota-river-bottoms-25053,2021,2,21,6,Sunday,Feb
25308,2021-02-22,1,minnesota-river-bottoms-25053,2021,2,22,0,Monday,Feb
25309,2021-02-23,0,minnesota-river-bottoms-25053,2021,2,23,1,Tuesday,Feb
25310,2021-02-24,0,minnesota-river-bottoms-25053,2021,2,24,2,Wednesday,Feb
25311,2021-02-25,1,minnesota-river-bottoms-25053,2021,2,25,3,Thursday,Feb
25312,2021-02-26,1,minnesota-river-bottoms-25053,2021,2,26,4,Friday,Feb
25313,2021-02-27,1,minnesota-river-bottoms-25053,2021,2,27,5,Saturday,Feb
25314,2021-02-28,1,minnesota-river-bottoms-25053,2021,2,28,6,Sunday,Feb
25315,2021-03-01,1,minnesota-river-bottoms-25053,2021,3,1,0,Monday,Mar
25316,2021-03-02,0,minnesota-river-bottoms-25053,2021,3,2,1,Tuesday,Mar
25317,2021-03-03,0,minnesota-river-bottoms-25053,2021,3,3,2,Wednesday,Mar
25318,2021-03-04,0,minnesota-river-bottoms-25053,2021,3,4,3,Thursday,Mar
25319,2021-03-05,0,minnesota-river-bottoms-25053,2021,3,5,4,Friday,Mar
25320,2021-03-06,1,minnesota-river-bottoms-25053,2021,3,6,5,Saturday,Mar
25321,2021-03-07,0,minnesota-river-bottoms-25053,2021,3,7,6,Sunday,Mar
25322,2021-03-08,0,minnesota-river-bottoms-25053,2021,3,8,0,Monday,Mar
25323,2021-03-09,1,minnesota-river-bottoms-25053,2021,3,9,1,Tuesday,Mar
25324,2021-03-10,0,minnesota-river-bottoms-25053,2021,3,10,2,Wednesday,Mar
25325,2021-03-11,0,minnesota-river-bottoms-25053,2021,3,11,3,Thursday,Mar
25326,2021-03-12,0,minnesota-river-bottoms-25053,2021,3,12,4,Friday,Mar
25327,2021-03-13,1,minnesota-river-bottoms-25053,2021,3,13,5,Saturday,Mar
25328,2021-03-14,2,minnesota-river-bottoms-25053,2021,3,14,6,Sunday,Mar
25329,2021-03-15,0,minnesota-river-bottoms-25053,2021,3,15,0,Monday,Mar
25330,2021-03-16,0,minnesota-river-bottoms-25053,2021,3,16,1,Tuesday,Mar
25331,2021-03-17,0,minnesota-river-bottoms-25053,2021,3,17,2,Wednesday,Mar
25332,2021-03-18,0,minnesota-river-bottoms-25053,2021,3,18,3,Thursday,Mar
25333,2021-03-19,0,minnesota-river-bottoms-25053,2021,3,19,4,Friday,Mar
25334,2021-03-20,0,minnesota-river-bottoms-25053,2021,3,20,5,Saturday,Mar
25335,2021-03-21,6,minnesota-river-bottoms-25053,2021,3,21,6,Sunday,Mar
25336,2021-03-22,7,minnesota-river-bottoms-25053,2021,3,22,0,Monday,Mar
25337,2021-03-23,0,minnesota-river-bottoms-25053,2021,3,23,1,Tuesday,Mar
25338,2021-03-24,0,minnesota-river-bottoms-25053,2021,3,24,2,Wednesday,Mar
25339,2021-03-25,5,minnesota-river-bottoms-25053,2021,3,25,3,Thursday,Mar
25340,2021-03-26,4,minnesota-river-bottoms-25053,2021,3,26,4,Friday,Mar
25341,2021-03-27,3,minnesota-river-bottoms-25053,2021,3,27,5,Saturday,Mar
25342,2021-03-28,4,minnesota-river-bottoms-25053,2021,3,28,6,Sunday,Mar
25343,2021-03-29,6,minnesota-river-bottoms-25053,2021,3,29,0,Monday,Mar
25344,2021-03-30,6,minnesota-river-bottoms-25053,2021,3,30,1,Tuesday,Mar
25345,2021-03-31,4,minnesota-river-bottoms-25053,2021,3,31,2,Wednesday,Mar
25346,2021-04-01,6,minnesota-river-bottoms-25053,2021,4,1,3,Thursday,Apr
25347,2021-04-02,6,minnesota-river-bottoms-25053,2021,4,2,4,Friday,Apr
25348,2021-04-03,18,minnesota-river-bottoms-25053,2021,4,3,5,Saturday,Apr
25349,2021-04-04,6,minnesota-river-bottoms-25053,2021,4,4,6,Sunday,Apr
25350,2021-04-05,4,minnesota-river-bottoms-25053,2021,4,5,0,Monday,Apr
25351,2021-04-06,2,minnesota-river-bottoms-25053,2021,4,6,1,Tuesday,Apr
25352,2021-04-07,0,minnesota-river-bottoms-25053,2021,4,7,2,Wednesday,Apr
25353,2021-04-08,1,minnesota-river-bottoms-25053,2021,4,8,3,Thursday,Apr
25354,2021-04-09,0,minnesota-river-bottoms-25053,2021,4,9,4,Friday,Apr
25355,2021-04-10,5,minnesota-river-bottoms-25053,2021,4,10,5,Saturday,Apr
