,Unnamed: 0,created,username,Unnamed: 3,type,dist,climb
321,,2022-8-4 12:09 amAug 4,minnesotashred,,,6 miles,834 ft
322,,2022-8-3 11:17 pmAug 3,kenn0065,,,7 miles,885 ft
323,,2022-8-3 11:05 pmAug 3,drevlowa,,,8 miles,"1,188 ft"
324,,2022-8-2 10:26 pmAug 2,Mjlatour,,,5 miles,743 ft
325,,2022-8-2 8:29 pmAug 2 s,illbmxer,,,5 miles,918 ft
326,,2022-8-2 5:39 pmAug 2,canaan,,,12 miles,"1,285 ft"
327,,2022-8-2 4:57 pmAug 2,ChristopheriQubte,,,6 miles,838 ft
328,,2022-8-2 11:07 amAug 2,Bjcreagh,,,28 miles,"3,924 ft"
329,,2022-8-1 11:27 pmAug 1 s,Pablo4130,,,4 miles,505 ft
330,,2022-8-1 6:16 pmAug 1,ChristopheriQubte,,,7 miles,864 ft
331,,2022-8-1 12:49 pmAug 1,Pmax612,,XC,19 miles,"1,382 ft"
332,,2022-7-31 7:35 pmJul 31,minnesotashred,,,6 miles,848 ft
333,,2022-7-31 6:42 pmJul 31,niemeyerm,,,9 miles,"1,600 ft"
334,,2022-7-31 3:51 pmJul 31,lBYVeT,,,4 miles,566 ft
335,,2022-7-31 2:19 pmJul 31,Jerry910,,,7 miles,"1,164 ft"
336,,2022-7-31 2:13 pmJul 31,Jerry910,,,8 miles,"1,181 ft"
337,,2022-7-30 6:16 pmJul 30 s,KendallWelch,,AM,5 miles,657 ft
338,,2022-7-30 2:28 pmJul 30,smitod,,,17 miles,"2,491 ft"
339,,2022-7-30 2:20 pmJul 30,uber419,,,11 miles,"1,574 ft"
340,,2022-7-30 1:11 pmJul 30,voghan,,AM,9 miles,"1,489 ft"
341,,2022-7-29 8:49 pmJul 29,jjbikeman,,,12 miles,"1,968 ft"
342,,2022-7-29 7:14 pmJul 29,ahart14,,,6 miles,840 ft
343,,2022-7-29 6:35 pmJul 29,Bryanschachtele,,,10 miles,"1,692 ft"
344,,2022-7-29 6:27 pmJul 29,illbmxer,,,9 miles,"1,412 ft"
345,,2022-7-29 4:36 pmJul 29,Jthone,,,10 miles,"1,348 ft"
346,,2022-7-29 1:21 pmJul 29,eberniard,,,26 miles,"1,999 ft"
347,,2022-7-29 11:55 amJul 29,ChristopheriQubte,,,12 miles,"1,719 ft"
348,,2022-7-29 12:00 amJul 29,haebe,,,9 miles,"1,685 ft"
349,,2022-7-28 11:42 pmJul 28 s,KendallWelch,,AM,6 miles,871 ft
350,,2022-7-28 11:25 pmJul 28,TylerCbN2Ea,,,17 miles,"1,722 ft"
351,,2022-7-28 11:24 pmJul 28,seanpaulpizza,,,17 miles,"2,234 ft"
352,,2022-7-28 11:11 pmJul 28,WilliamD8wIee,,,7 miles,807 ft
353,,2022-7-28 11:08 pmJul 28,Hellfish67,,,8 miles,946 ft
354,,2022-7-28 8:52 pmJul 28 s,salbares,,AM,14 miles,"1,698 ft"
355,,2022-7-27 11:06 pmJul 27,Krblaser,,,9 miles,"1,256 ft"
356,,2022-7-27 11:02 pmJul 27,MaxHendrickson,,,10 miles,"1,639 ft"
357,,2022-7-27 10:52 pmJul 27,fango925,,,18 miles,"2,964 ft"
358,,2022-7-27 10:32 pmJul 27,BlackVR,,,8 miles,"1,188 ft"
359,,2022-7-27 9:59 pmJul 27,illbmxer,,,7 miles,"1,182 ft"
360,,2022-7-26 3:16 pmJul 26 s,TonyLanners,,,11 miles,"1,661 ft"
361,,2022-7-26 11:34 amJul 26 s,Daray,,,9 miles,"1,533 ft"
362,,2022-7-25 11:45 pmJul 25,smitod,,,13 miles,"2,062 ft"
363,,2022-7-25 11:16 pmJul 25 s,fango925,,,15 miles,"2,286 ft"
364,,2022-7-25 11:11 pmJul 25,Gwg02210,,,12 miles,"1,682 ft"
365,,2022-7-25 4:50 pmJul 25,Keilefson,,XC,11 miles,"1,604 ft"
366,,2022-7-24 11:20 pmJul 24,Pablo4130,,,4 miles,616 ft
367,,2022-7-24 7:41 pmJul 24,Briscoelab,,,10 miles,"1,334 ft"
368,,2022-7-24 7:15 pmJul 24,Jthone,,,8 miles,956 ft
369,,2022-7-24 7:03 pmJul 24,TonyLanners,,,12 miles,"1,504 ft"
370,,2022-7-24 6:18 pmJul 24,Jfotsch,,,11 miles,"1,725 ft"
371,,2022-7-24 6:17 pmJul 24,alfotsch,,,11 miles,"1,678 ft"
372,,2022-7-24 5:41 pmJul 24,anurag1987,,,43 miles,"1,988 ft"
373,,2022-7-24 5:09 pmJul 24,Pmars88,,,14 miles,"2,264 ft"
374,,2022-7-24 2:32 pmJul 24,mkrook,,,9 miles,"1,223 ft"
375,,2022-7-24 2:04 pmJul 24,Gwg02210,,,13 miles,"1,873 ft"
376,,2022-7-24 1:47 pmJul 24,voghan,,AM,9 miles,"1,380 ft"
377,,2022-7-24 1:44 pmJul 24,shakomoser55,,,21 miles,"2,017 ft"
378,,2022-7-24 1:20 pmJul 24,mcgroskreutz,,XC,9 miles,"1,252 ft"
379,,2022-7-24 1:08 pmJul 24,ChristopheriQubte,,,12 miles,"1,635 ft"
380,,2022-7-23 11:09 pmJul 23 s,Pablo4130,,,6 miles,844 ft
381,,2022-7-23 10:54 pmJul 23 s,niemeyerm,,,9 miles,"1,528 ft"
382,,2022-7-23 2:16 pmJul 23,95fire,,,12 miles,"1,518 ft"
383,,2022-7-23 12:51 pmJul 23,Jafuschetto,,,4 miles,564 ft
384,,2022-7-23 12:01 amJul 23,Pablo4130,,,3 miles,382 ft
385,,2022-7-22 11:20 pmJul 22,liam-conzemius,,,8 miles,"1,158 ft"
386,,2022-7-22 1:42 pmJul 22,UncleFester98,,AM,55 miles,"2,580 ft"
387,,2022-7-21 10:35 pmJul 21,Gwg02210,,,11 miles,"1,814 ft"
388,,2022-7-21 8:42 pmJul 21,smitod,,,13 miles,"1,878 ft"
389,,2022-7-21 12:40 amJul 21,Gwg02210,,,8 miles,"1,059 ft"
390,,2022-7-21 12:26 amJul 21,rx7iceracer,,,5 miles,614 ft
391,,2022-7-20 11:14 pmJul 20,Lehmann218,,,9 miles,"1,059 ft"
392,,2022-7-20 10:09 pmJul 20,Krblaser,,,8 miles,"1,149 ft"
393,,2022-7-20 5:41 pmJul 20,Dunemonsour,,,9 miles,"1,438 ft"
394,,2022-7-20 3:35 pmJul 20 s,Hooten,,AM,14 miles,"2,113 ft"
395,,2022-7-20 1:18 amJul 20,KendallWelch,,AM,5 miles,670 ft
396,,2022-7-20 12:28 amJul 20 s,skemp57,,AM,8 miles,"1,207 ft"
397,,2022-7-19 10:47 pmJul 19,fango925,,,12 miles,"2,173 ft"
398,,2022-7-17 10:54 pmJul 17 s,Pablo4130,,,7 miles,"1,129 ft"
399,,2022-7-17 4:51 pmJul 17,Bjcreagh,,,11 miles,"1,869 ft"
400,,2022-7-17 4:10 pmJul 17,JayVAndy77,,,16 miles,"1,584 ft"
401,,2022-7-17 4:10 pmJul 17,Dunemonsour,,,8 miles,"1,292 ft"
402,,2022-7-17 3:10 pmJul 17,ChristopheriQubte,,,6 miles,978 ft
403,,2022-7-17 2:15 pmJul 17,ChristopheriQubte,,,4 miles,438 ft
404,,2022-7-16 7:04 pmJul 16 s,Pablo4130,,,4 miles,613 ft
405,,2022-7-16 2:11 pmJul 16 s,Er0breich,,,6 miles,"1,150 ft"
406,,2022-7-16 8:55 amJul 16,Davemtbfanatic,,,53 miles,"3,046 ft"
407,,2022-7-16 8:25 amJul 16 s,mkrook,,,9 miles,"1,564 ft"
408,,2022-7-15 9:10 pmJul 15,minnesotashred,,,3 miles,526 ft
409,,2022-7-15 7:05 pmJul 15,Mvoelker,,,6 miles,938 ft
410,,2022-7-15 7:04 pmJul 15,RachelGilbert0513,,,9 miles,"1,347 ft"
411,,2022-7-15 2:30 pmJul 15,ChristopheriQubte,,,12 miles,"1,599 ft"
412,,2022-7-15 12:37 pmJul 15 s,XploringDave,,,53 miles,"5,179 ft"
413,,2022-7-14 10:39 pmJul 14,DavidHx9B4T,,,4 miles,624 ft
414,,2022-7-14 9:01 pmJul 14,minnesotashred,,,5 miles,768 ft
415,,2022-7-14 12:15 amJul 14,minnesotashred,,,7 miles,"1,068 ft"
416,,2022-7-13 11:49 pmJul 13,fango925,,,13 miles,"2,061 ft"
417,,2022-7-13 11:07 pmJul 13,eberniard,,,12 miles,"1,476 ft"
418,,2022-7-13 6:31 pmJul 13,mYZlDy,,,5 miles,705 ft
419,,2022-7-13 3:42 pmJul 13,Lmilne,,,6 miles,719 ft
420,,2022-7-12 10:56 pmJul 12,RocketRayLCR,,,9 miles,"1,324 ft"
421,,2022-7-12 6:56 pmJul 12,mkrook,,,7 miles,788 ft
422,,2022-7-11 11:31 pmJul 11,jjbikeman,,,10 miles,"1,497 ft"
423,,2022-7-11 11:24 pmJul 11,jjbikeman,,,10 miles,"1,698 ft"
424,,2022-7-11 11:02 pmJul 11,minnesotashred,,,4 miles,624 ft
425,,2022-7-11 10:53 pmJul 11,Krblaser,,,8 miles,"1,206 ft"
426,,2022-7-11 10:44 pmJul 11,BlackVR,,,8 miles,"1,117 ft"
427,,2022-7-11 9:55 pmJul 11,Briscoelab,,,10 miles,"1,337 ft"
428,,2022-7-11 6:14 pmJul 11,Gwg02210,,,10 miles,"1,336 ft"
429,,2022-7-10 11:05 pmJul 10 s,Pablo4130,,,9 miles,862 ft
430,,2022-7-10 10:02 pmJul 10 s,niemeyerm,,,9 miles,"1,504 ft"
431,,2022-7-10 4:54 pmJul 10,drew9506,,AM,9 miles,"1,010 ft"
432,,2022-7-10 2:28 pmJul 10,eberniard,,,13 miles,"1,570 ft"
433,,2022-7-10 12:03 pmJul 10,JFDI,,,9 miles,"1,477 ft"
434,,2022-7-9 11:53 pmJul 9 s,Pablo4130,,,8 miles,"1,173 ft"
435,,2022-7-9 3:47 pmJul 9,smitod,,,14 miles,"2,036 ft"
436,,2022-7-9 1:10 pmJul 9,Jeder,,,9 miles,"1,344 ft"
437,,2022-7-9 1:08 pmJul 9,JFDI,,,9 miles,"1,213 ft"
438,,2022-7-9 1:02 pmJul 9,ChristopheriQubte,,,9 miles,"1,404 ft"
439,,2022-7-9 12:53 pmJul 9,Pearchberrycrunch DHPT,,XC,15 miles,"2,009 ft"
440,,2022-7-9 12:16 amJul 9 s,Pablo4130,,,9 miles,"1,160 ft"
441,,2022-7-8 6:02 pmJul 8,XploringDave,,,35 miles,"2,434 ft"
442,,2022-7-7 10:40 pmJul 7,misterjoebotto,,,9 miles,"1,386 ft"
443,,2022-7-7 12:56 amJul 7,fango925,,,7 miles,"1,230 ft"
444,,2022-7-7 12:28 amJul 7 s,KendallWelch,,AM,6 miles,959 ft
445,,2022-7-6 11:42 pmJul 6 s,minnesotashred,,,6 miles,"1,035 ft"
446,,2022-7-6 11:17 pmJul 6,ekrubm,,,6 miles,972 ft
447,,2022-7-6 10:32 pmJul 6,BlackVR,,,8 miles,"1,207 ft"
448,,2022-7-6 6:20 pmJul 6,Liamb4OCwn,,,8 miles,"1,264 ft"
449,,2022-7-6 5:16 pmJul 6,MPLSdon,,,31 miles,"1,263 ft"
450,,2022-7-6 12:38 amJul 6,ddcheim,,,6 miles,903 ft
451,,2022-7-5 11:56 pmJul 5 s,Pablo4130,,,4 miles,570 ft
452,,2022-7-5 10:43 pmJul 5,fango925,,,6 miles,770 ft
453,,2022-7-5 7:08 pmJul 5,Bjcreagh,,,11 miles,"1,608 ft"
454,,2022-7-5 6:31 pmJul 5,bonkmtb,,,11 miles,"1,753 ft"
455,,2022-7-5 1:09 amJul 5 s,Pablo4130,,,3 miles,455 ft
456,,2022-7-4 5:19 pmJul 4,jakethechameleon,,,9 miles,"1,480 ft"
457,,2022-7-4 12:06 amJul 4,Pablo4130,,,6 miles,988 ft
458,,2022-7-3 12:58 pmJul 3,shakomoser55,,,23 miles,"2,251 ft"
459,,2022-7-3 11:38 amJul 3,drew-bear,,,7 miles,"1,054 ft"
460,,2022-7-2 10:41 pmJul 2,spf1973,,,10 miles,"1,582 ft"
461,,2022-7-2 8:34 pmJul 2,ChristopheriQubte,,,12 miles,"1,690 ft"
462,,2022-7-2 7:06 pmJul 2,ChristopheriQubte,,,2 miles,309 ft
463,,2022-7-2 2:47 pmJul 2,SavageCyclist,,,9 miles,"1,073 ft"
464,,2022-7-2 2:26 pmJul 2,alexjsmetana,,,12 miles,"1,888 ft"
465,,2022-7-2 2:06 pmJul 2,voghan,,AM,9 miles,"1,450 ft"
466,,2022-7-2 1:38 pmJul 2,smitod,,,15 miles,"2,204 ft"
467,,2022-7-2 1:03 pmJul 2,Jafuschetto,,,8 miles,"1,253 ft"
468,,2022-7-1 8:39 pmJul 1,Chandler61,,,10 miles,"1,196 ft"
469,,2022-7-1 8:38 pmJul 1,Scott464BC7,,,9 miles,"1,327 ft"
470,,2022-7-1 12:46 pmJul 1,Bikercad,,,9 miles,"1,319 ft"
471,,2022-7-1 12:37 pmJul 1,RocketRayLCR,,,67 miles,"3,626 ft"
472,,2022-6-30 11:05 pmJun 30 s,Hellfish67,,,7 miles,936 ft
473,,2022-6-30 10:44 pmJun 30,minnesotashred,,,3 miles,535 ft
474,,2022-6-29 10:52 pmJun 29,norton356,,,6 miles,832 ft
475,,2022-6-29 10:18 pmJun 29,Briscoelab,,,11 miles,"1,440 ft"
476,,2022-6-29 9:35 pmJun 29,Churchr,,,13 miles,"1,344 ft"
477,,2022-6-29 6:16 pmJun 29,canaan,,,10 miles,999 ft
478,,2022-6-29 12:55 amJun 29,KendallWelch,,AM,9 miles,"1,220 ft"
479,,2022-6-28 11:06 pmJun 28,smitod,,,12 miles,"1,793 ft"
480,,2022-6-28 10:55 pmJun 28,MTB0074,,,11 miles,"1,426 ft"
481,,2022-6-27 11:23 pmJun 27,maxellingson,,,9 miles,"1,226 ft"
482,,2022-6-27 10:47 pmJun 27,fango925,,,13 miles,"2,065 ft"
483,,2022-6-27 6:23 pmJun 27,Bjcreagh,,,11 miles,"1,833 ft"
484,,2022-6-27 6:05 pmJun 27,canaan,,,8 miles,854 ft
485,,2022-6-27 12:24 amJun 27,grantbob94,,AM,18 miles,"1,829 ft"
486,,2022-6-26 10:33 pmJun 26,Gwg02210,,,7 miles,717 ft
487,,2022-6-26 9:19 pmJun 26 s,lQwsw,,,9 miles,"1,632 ft"
488,,2022-6-26 9:18 pmJun 26,2004Volvo,,,11 miles,"1,645 ft"
489,,2022-6-26 6:16 pmJun 26,bonkmtb,,,10 miles,"1,418 ft"
490,,2022-6-26 5:48 pmJun 26,ChristopheriQubte,,,12 miles,"1,712 ft"
491,,2022-6-26 5:09 pmJun 26,jak612,,,7 miles,909 ft
492,,2022-6-25 9:19 pmJun 25 s,fango925,,,12 miles,"2,032 ft"
493,,2022-6-25 3:54 pmJun 25,ChristopheriQubte,,,12 miles,"1,609 ft"
494,,2022-6-25 3:14 pmJun 25,voghan,,AM,8 miles,"1,224 ft"
495,,2022-6-25 12:19 amJun 25,MandrewMade,,,5 miles,591 ft
496,,2022-6-24 11:19 pmJun 24,smitod,,,13 miles,"2,069 ft"
497,,2022-6-24 10:21 pmJun 24 s,pakimot,,,16 miles,"2,492 ft"
498,,2022-6-23 11:11 pmJun 23,ewalterman,,,8 miles,"1,082 ft"
499,,2022-6-23 11:11 pmJun 23,Krblaser,,,9 miles,"1,218 ft"
500,,2022-6-23 12:15 amJun 23,coreoski,,,6 miles,818 ft
501,,2022-6-22 10:42 pmJun 22,stokes72,,,10 miles,"1,335 ft"
502,,2022-6-21 11:46 pmJun 21 s,minnesotashred,,,7 miles,942 ft
503,,2022-6-20 1:56 pmJun 20,tunedbicycles,,AM,8 miles,876 ft
504,,2022-6-18 1:23 amJun 18,KendallWelch,,AM,4 miles,547 ft
505,,2022-6-17 11:38 pmJun 17,BlackVR,,,5 miles,844 ft
506,,2022-6-17 11:23 pmJun 17,Gwg02210,,,11 miles,"1,485 ft"
507,,2022-6-17 9:45 pmJun 17,Jthone,,,10 miles,"1,188 ft"
508,,2022-6-17 5:40 pmJun 17,yougotborked,,AM,10 miles,"1,400 ft"
509,,2022-6-17 2:48 pmJun 17,Dayander,,,7 miles,"1,262 ft"
510,,2022-6-17 12:31 amJun 17,niemeyerm,,,11 miles,"1,760 ft"
511,,2022-6-16 11:55 pmJun 16,shakomoser55,,,11 miles,"1,630 ft"
512,,2022-6-16 11:41 pmJun 16,Kenne17,,,6 miles,545 ft
513,,2022-6-16 8:28 pmJun 16,MNtrailSloth,,,10 miles,"1,637 ft"
514,,2022-6-16 4:59 pmJun 16,DavidetdWxL,,,9 miles,"1,391 ft"
515,,2022-6-16 12:38 amJun 16,SwanyDelight,,XC,9 miles,"1,195 ft"
516,,2022-6-15 11:24 pmJun 15 s,Hellfish67,,,11 miles,"1,593 ft"
517,,2022-6-15 11:24 pmJun 15,HarrisonMeyer,,,8 miles,"1,296 ft"
518,,2022-6-15 3:40 pmJun 15,ChristopheriQubte,,,10 miles,"1,514 ft"
519,,2022-6-14 10:55 pmJun 14 s,Hellfish67,,,6 miles,835 ft
520,,2022-6-14 7:08 pmJun 14,canaan,,,10 miles,951 ft
521,,2022-6-14 4:22 pmJun 14,ChristopheriQubte,,,7 miles,976 ft
522,,2022-6-14 3:36 pmJun 14,Wizardbongs,,,2 miles,344 ft
523,,2022-6-14 2:28 pmJun 14,ChristopheriQubte,,,5 miles,685 ft
524,,2022-6-14 11:34 amJun 14,mboneill1433,,,6 miles,728 ft
525,,2022-6-13 11:12 pmJun 13,Krblaser,,,8 miles,"1,144 ft"
526,,2022-6-13 9:56 pmJun 13,JordoDoesIt,,,9 miles,"1,286 ft"
527,,2022-6-13 4:50 pmJun 13,UncleFester98,,AM,45 miles,"2,221 ft"
528,,2022-6-12 9:21 pmJun 12 s,Pablo4130,,,4 miles,644 ft
529,,2022-6-12 8:47 pmJun 12,BYG6aw,,,25 miles,"2,160 ft"
530,,2022-6-12 8:40 pmJun 12,green727,,,6 miles,"1,160 ft"
531,,2022-6-12 8:27 pmJun 12,Gwg02210,,,12 miles,"1,732 ft"
532,,2022-6-12 6:13 pmJun 12,peternoren,,,2 miles,211 ft
533,,2022-6-12 2:50 pmJun 12,ChristopheriQubte,,,12 miles,"1,685 ft"
534,,2022-6-12 2:47 pmJun 12,mukkinaround,,XC,11 miles,"1,677 ft"
535,,2022-6-12 12:09 pmJun 12,phil0287,,AM,19 miles,"2,243 ft"
536,,2022-6-11 11:06 pmJun 11,jordan200384,,,11 miles,"1,757 ft"
537,,2022-6-11 10:57 pmJun 11,Pablo4130,,,3 miles,493 ft
538,,2022-6-11 7:00 pmJun 11,KendallWelch,,AM,5 miles,736 ft
539,,2022-6-11 6:54 pmJun 11,ChristopheriQubte,,,13 miles,"1,968 ft"
540,,2022-6-11 4:19 pmJun 11,SullivanGrahamMlH,,,59 miles,"3,186 ft"
541,,2022-6-11 4:12 pmJun 11,carluk89,,,8 miles,"1,017 ft"
542,,2022-6-11 12:55 amJun 11,minnesotashred,,,4 miles,678 ft
543,,2022-6-10 11:39 pmJun 10 s,KendallWelch,,AM,6 miles,806 ft
544,,2022-6-10 10:11 pmJun 10,MTB0074,,,5 miles,771 ft
545,,2022-6-10 8:59 pmJun 10,Krblaser,,,8 miles,"1,235 ft"
546,,2022-6-10 8:59 pmJun 10,MTB0074,,,10 miles,"1,383 ft"
547,,2022-6-10 2:31 pmJun 10,Bjcreagh,,,18 miles,"2,567 ft"
548,,2022-6-9 11:16 pmJun 9,dellecat,,,5 miles,557 ft
549,,2022-6-9 10:35 pmJun 9,drevlowa,,,8 miles,988 ft
550,,2022-6-9 8:07 pmJun 9 s,XploringDave,,,17 miles,"2,389 ft"
551,,2022-6-9 7:56 pmJun 9,Jthone,,,10 miles,"1,385 ft"
552,,2022-6-9 6:42 pmJun 9,ChristopheriQubte,,,12 miles,"1,728 ft"
553,,2022-6-9 3:33 pmJun 9,Dayander,,,11 miles,"1,820 ft"
554,,2022-6-9 12:49 amJun 9,fango925,,,7 miles,590 ft
555,,2022-6-9 12:23 amJun 9 s,niemeyerm,,,10 miles,"1,551 ft"
556,,2022-6-9 12:11 amJun 9,Jblaze748,,,6 miles,881 ft
557,,2022-6-8 11:38 pmJun 8,Dirtbrakes,,,9 miles,"1,343 ft"
558,,2022-6-8 10:28 pmJun 8,Bea73693,,,10 miles,"1,634 ft"
559,,2022-6-8 10:20 pmJun 8,BlackVR,,,7 miles,"1,080 ft"
560,,2022-6-8 10:06 pmJun 8,fango925,,,6 miles,299 ft
561,,2022-6-8 7:25 pmJun 8,ChristopheriQubte,,,12 miles,"1,618 ft"
562,,2022-6-8 6:41 pmJun 8,mnmtb LCA,,AM,3 miles,670 ft
563,,2022-6-7 11:21 pmJun 7,BRW2020,,,19 miles,"1,743 ft"
564,,2022-6-7 10:34 pmJun 7,fango925,,,14 miles,"2,358 ft"
565,,2022-6-7 7:31 pmJun 7,illbmxer,,,1 mile,126 ft
566,,2022-6-7 11:42 amJun 7,Daray,,,7 miles,"1,031 ft"
567,,2022-6-6 10:29 pmJun 6,MTB0074,,,12 miles,"1,666 ft"
568,,2022-6-6 6:51 pmJun 6,Gwg02210,,,7 miles,820 ft
569,,2022-6-6 12:41 amJun 6,minnesotashred,,,3 miles,554 ft
570,,2022-6-6 12:04 amJun 6,Gwg02210,,,10 miles,"1,401 ft"
571,,2022-6-5 10:34 pmJun 5,Pablo4130,,,10 miles,"1,429 ft"
572,,2022-6-5 8:01 pmJun 5,Dayander,,,7 miles,"1,152 ft"
573,,2022-6-5 6:31 pmJun 5,Pmax612,,XC,14 miles,605 ft
574,,2022-6-5 4:40 pmJun 5,coolerheads29,,,9 miles,"1,293 ft"
575,,2022-6-5 3:33 pmJun 5,green727,,,6 miles,"1,248 ft"
576,,2022-6-5 3:11 pmJun 5,Pmax612,,XC,24 miles,"2,200 ft"
577,,2022-6-4 9:29 pmJun 4,Jthone,,,7 miles,854 ft
578,,2022-6-4 7:44 pmJun 4,dylancmiller,,,10 miles,"1,367 ft"
579,,2022-6-4 5:25 pmJun 4,BlackVR,,,5 miles,757 ft
580,,2022-6-4 1:58 pmJun 4,Davemtbfanatic,,,49 miles,"3,565 ft"
581,,2022-6-4 1:34 pmJun 4,95fire,,,13 miles,"1,449 ft"
582,,2022-6-4 1:21 pmJun 4,voghan,,AM,9 miles,"1,527 ft"
583,,2022-6-3 11:30 pmJun 3 s,Pablo4130,,,9 miles,888 ft
584,,2022-6-3 10:50 pmJun 3,AultmanTribemom,,,4 miles,427 ft
585,,2022-6-3 9:41 pmJun 3,smitod,,,14 miles,"1,969 ft"
586,,2022-6-3 8:10 pmJun 3,niemeyerm,,,10 miles,"2,015 ft"
587,,2022-6-3 8:01 pmJun 3,Churchr,,,16 miles,"2,166 ft"
588,,2022-6-2 11:42 pmJun 2,ZtU0Ge,,,4 miles,552 ft
589,,2022-6-2 11:21 pmJun 2,Lmilne,,,3 miles,287 ft
590,,2022-6-2 10:43 pmJun 2,Krblaser,,,10 miles,"1,402 ft"
591,,2022-6-2 9:27 pmJun 2,drevlowa,,,10 miles,"1,533 ft"
592,,2022-6-2 9:24 pmJun 2,mcgroskreutz,,XC,10 miles,"1,400 ft"
593,,2022-6-2 9:16 pmJun 2,Hudsora,,,11 miles,"1,685 ft"
594,,2022-6-2 7:52 pmJun 2,HMTB763,,,9 miles,"1,454 ft"
595,,2022-6-2 4:50 pmJun 2,ccengland,,,10 miles,805 ft
596,,2022-6-2 3:08 pmJun 2,alexjsmetana,,,11 miles,"1,680 ft"
597,,2022-6-1 11:56 pmJun 1,smitod,,,11 miles,"1,687 ft"
598,,2022-6-1 11:27 pmJun 1,Gwg02210,,,9 miles,"1,529 ft"
599,,2022-6-1 10:44 pmJun 1,MNtrailSloth,,,10 miles,"1,567 ft"
600,,2022-6-1 10:07 pmJun 1,Dayander,,,3 miles,634 ft
601,,2022-6-1 7:15 pmJun 1,MandrewMade,,,11 miles,"1,444 ft"
602,,2022-6-1 12:17 amJun 1,SandbarMTB,,,11 miles,"1,624 ft"
603,,2022-6-1 12:08 amJun 1,niemeyerm,,,10 miles,"1,640 ft"
604,,2022-5-31 11:36 pmMay 31,minnesotashred,,,8 miles,"1,023 ft"
605,,2022-5-31 11:09 pmMay 31,SwanyDelight,,,7 miles,988 ft
606,,2022-5-31 10:33 pmMay 31,fango925,,,13 miles,"2,049 ft"
607,,2022-5-31 2:48 pmMay 31,ChristopheriQubte,,,14 miles,"1,978 ft"
608,,2022-5-29 11:48 pmMay 29,minnesotashred,,,6 miles,788 ft
609,,2022-5-29 11:32 pmMay 29 s,Pablo4130,,,5 miles,701 ft
610,,2022-5-29 11:09 pmMay 29 s,KendallWelch,,AM,11 miles,"1,601 ft"
611,,2022-5-29 7:48 pmMay 29 s,SwanyDelight,,XC,10 miles,"1,456 ft"
612,,2022-5-29 12:45 pmMay 29,HMTB763,,,5 miles,654 ft
613,,2022-5-29 12:36 pmMay 29,voghan,,AM,4 miles,617 ft
614,,2022-5-29 11:39 amMay 29,Dodson,,,10 miles,"1,163 ft"
615,,2022-5-28 10:48 pmMay 28,ChristopheriQubte,,,7 miles,962 ft
616,,2022-5-28 9:27 pmMay 28,minnesotashred,,,8 miles,"1,277 ft"
617,,2022-5-28 5:26 pmMay 28,voghan,,AM,6 miles,903 ft
618,,2022-5-28 12:20 amMay 28,RocketRayLCR,,,7 miles,879 ft
619,,2022-5-27 9:16 pmMay 27,Wizardbongs,,,6 miles,863 ft
620,,2022-5-27 8:42 pmMay 27,Daray,,,6 miles,966 ft
621,,2022-5-27 7:50 pmMay 27,niemeyerm,,,10 miles,"1,681 ft"
622,,2022-5-27 7:05 pmMay 27,MTB0074,,,11 miles,"1,520 ft"
623,,2022-5-27 6:04 pmMay 27,smitod,,,14 miles,"2,104 ft"
624,,2022-5-27 1:45 pmMay 27,enorcrove,,,6 miles,888 ft
625,,2022-5-27 11:46 amMay 27,Daray,,,6 miles,998 ft
626,,2022-5-26 11:52 pmMay 26,minnesotashred,,,7 miles,"1,011 ft"
627,,2022-5-26 10:52 pmMay 26,illbmxer,,,9 miles,"1,379 ft"
628,,2022-5-26 9:56 pmMay 26,green727,,,6 miles,"1,028 ft"
629,,2022-5-26 7:52 pmMay 26,Pinktassles,,,10 miles,"1,499 ft"
630,,2022-5-25 12:09 amMay 25,minnesotashred,,,5 miles,805 ft
631,,2022-5-24 11:12 pmMay 24 s,SwanyDelight,,XC,12 miles,"1,659 ft"
632,,2022-5-24 7:55 pmMay 24,Lehmann218,,,12 miles,"1,645 ft"
633,,2022-5-24 7:19 pmMay 24,17jackbre,,,7 miles,"1,178 ft"
634,,2022-5-24 11:33 amMay 24 s,Daray,,,8 miles,"1,111 ft"
635,,2022-5-23 10:11 pmMay 23,MandrewMade,,,10 miles,"1,315 ft"
636,,2022-5-23 7:04 pmMay 23,ahart14,,,4 miles,680 ft
637,,2022-5-23 2:24 pmMay 23 s,Mnjoe,,,9 miles,"1,316 ft"
638,,2022-5-22 11:47 pmMay 22,shawn1140,,,9 miles,"1,426 ft"
639,,2022-5-22 8:01 pmMay 22 s,zildjian-graham,,,29 miles,"4,272 ft"
640,,2022-5-22 7:25 pmMay 22,Pmars88,,,13 miles,"2,260 ft"
641,,2022-5-22 7:14 pmMay 22,MTB0074,,,11 miles,"1,472 ft"
642,,2022-5-22 6:04 pmMay 22 s,Bjcreagh,,,13 miles,"1,723 ft"
643,,2022-5-21 10:51 pmMay 21,Mvoelker,,,5 miles,544 ft
644,,2022-5-21 9:57 pmMay 21,Briscoelab,,,12 miles,"1,884 ft"
645,,2022-5-21 9:49 pmMay 21 s,Scroggs79,,,9 miles,"1,092 ft"
646,,2022-5-21 9:23 pmMay 21,jongregory,,,6 miles,947 ft
